review_score,order_status,payment_value,payment_installments,payment_type,price,freight_value,num_items,customer_state,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_state,product_category_name_english,delivery_days,is_late,purchase_dayofweek
3,delivered,198.13,2.0,credit_card,179.0,19.13,1.0,DF,59.0,902.0,2.0,6450.0,20.0,20.0,20.0,SP,sports_leisure,14.0,0,2
5,delivered,72.39,1.0,credit_card,48.9,23.49,1.0,BA,55.0,1681.0,2.0,600.0,20.0,13.0,13.0,SP,baby,6.0,0,1
5,delivered,442.75,9.0,credit_card,415.0,27.75,1.0,RS,54.0,2352.0,3.0,5800.0,30.0,30.0,20.0,PR,agro_industry_and_commerce,8.0,0,0
5,delivered,184.07,8.0,credit_card,166.0,18.07,1.0,SC,33.0,577.0,1.0,929.0,24.0,16.0,20.0,RJ,health_beauty,24.0,1,4
4,delivered,147.06,1.0,boleto,119.9,27.16,1.0,SP,39.0,212.0,1.0,6200.0,66.0,14.0,48.0,PR,kitchen_dining_laundry_garden_furniture,12.0,0,3
5,delivered,49.22,4.0,credit_card,29.9,19.32,1.0,SC,60.0,993.0,3.0,750.0,20.0,6.0,15.0,SP,pet_shop,5.0,0,1
4,delivered,178.27,8.0,credit_card,159.9,18.37,1.0,RJ,48.0,873.0,1.0,6200.0,18.0,5.0,20.0,SP,furniture_decor,13.0,0,2
3,delivered,227.51,3.0,credit_card,213.0,14.51,1.0,SP,28.0,855.0,2.0,1000.0,30.0,10.0,25.0,SP,baby,4.0,0,6
5,delivered,155.38,2.0,credit_card,129.6,25.78,2.0,SP,56.0,2019.0,2.0,600.0,60.0,7.0,14.0,SP,furniture_decor,10.0,0,1
5,delivered,102.07,4.0,credit_card,87.67,14.4,1.0,DF,41.0,1159.0,4.0,350.0,16.0,14.0,11.0,RJ,watches_gifts,6.0,0,3
5,delivered,147.07,14.0,credit_card,109.9,37.17,1.0,RJ,47.0,482.0,2.0,16100.0,35.0,65.0,44.0,SP,luggage_accessories,6.0,0,4
5,delivered,369.26,10.0,credit_card,349.9,19.36,1.0,SP,47.0,499.0,1.0,3675.0,16.0,30.0,42.0,SP,toys,7.0,0,3
4,delivered,49.84,1.0,credit_card,25.0,24.84,1.0,CE,32.0,340.0,2.0,100.0,20.0,10.0,15.0,SP,telephony,15.0,0,5
1,delivered,61.63,2.0,credit_card,46.4,15.23,1.0,PR,60.0,365.0,1.0,180.0,16.0,13.0,11.0,RJ,health_beauty,25.0,1,6
5,delivered,118.35,1.0,voucher,110.32,8.03,1.0,SP,60.0,919.0,1.0,200.0,22.0,3.0,15.0,SP,health_beauty,2.0,0,1
5,delivered,99.7,1.0,boleto,83.36,16.34,1.0,RS,60.0,554.0,2.0,567.0,53.0,4.0,40.0,SP,bed_bath_table,23.0,0,6
5,delivered,139.71,3.0,credit_card,119.9,19.81,1.0,SP,42.0,250.0,1.0,427.0,15.0,17.0,14.0,RJ,health_beauty,7.0,0,4
5,delivered,49.51,1.0,credit_card,34.99,14.52,1.0,PR,58.0,2076.0,4.0,300.0,20.0,2.0,25.0,RS,health_beauty,7.0,0,3
5,delivered,148.22,1.0,debit_card,109.9,38.32,1.0,GO,60.0,3849.0,1.0,1100.0,24.0,18.0,18.0,RS,auto,11.0,0,6
4,delivered,33.85,1.0,credit_card,22.0,11.85,1.0,SP,38.0,183.0,2.0,200.0,20.0,20.0,20.0,SP,sports_leisure,7.0,0,3
5,delivered,103.65,2.0,credit_card,89.9,13.75,1.0,SP,30.0,219.0,1.0,1870.0,27.0,20.0,29.0,MG,fashion_bags_accessories,4.0,0,5
5,delivered,83.17,5.0,credit_card,60.08,17.67,1.0,RJ,60.0,463.0,1.0,2300.0,59.0,9.0,42.0,MG,housewares,6.0,0,0
5,delivered,43.62,4.0,credit_card,25.99,17.63,1.0,CE,59.0,266.0,2.0,150.0,18.0,4.0,16.0,SP,telephony,7.0,0,6
5,delivered,114.83,1.0,boleto,96.9,17.93,1.0,RJ,55.0,124.0,1.0,1375.0,30.0,6.0,22.0,SP,bed_bath_table,24.0,0,6
4,delivered,219.48,1.0,boleto,196.8,22.68,1.0,RJ,50.0,676.0,2.0,2125.0,28.0,27.0,33.0,SP,furniture_decor,12.0,0,6
5,delivered,54.89,1.0,boleto,42.1,12.79,1.0,SP,31.0,1383.0,1.0,2467.0,38.0,15.0,24.0,SP,housewares,21.0,1,4
2,delivered,127.38,4.0,credit_card,113.57,13.81,1.0,SP,54.0,120.0,1.0,835.0,40.0,9.0,33.0,SP,bed_bath_table,9.0,0,6
5,delivered,89.27,1.0,credit_card,79.9,9.37,1.0,SP,36.0,529.0,2.0,650.0,28.0,13.0,15.0,SP,toys,4.0,0,4
5,delivered,68.5,1.0,credit_card,51.7,16.8,1.0,RJ,52.0,233.0,1.0,1200.0,50.0,20.0,50.0,SP,sports_leisure,25.0,0,3
5,delivered,117.96000000000001,1.0,voucher,110.32,7.64,1.0,SP,60.0,919.0,1.0,200.0,22.0,3.0,15.0,SP,health_beauty,4.0,0,6
5,delivered,58.09,2.0,credit_card,42.99,15.1,1.0,ES,45.0,589.0,4.0,200.0,16.0,7.0,11.0,SP,toys,12.0,0,1
4,delivered,176.36,3.0,credit_card,159.0,17.36,1.0,PR,54.0,825.0,6.0,2000.0,30.0,25.0,30.0,RJ,auto,6.0,0,2
3,delivered,1181.11,1.0,boleto,1158.25,22.86,1.0,PR,45.0,3890.0,2.0,1825.0,34.0,18.0,19.0,SP,computers_accessories,8.0,0,1
5,delivered,85.6,6.0,credit_card,69.9,15.7,1.0,RJ,57.0,535.0,1.0,800.0,45.0,15.0,35.0,SP,bed_bath_table,6.0,0,1
5,delivered,1476.07,10.0,credit_card,1449.0,27.07,1.0,RS,59.0,2213.0,4.0,13700.0,40.0,30.0,40.0,RS,small_appliances,5.0,0,3
5,delivered,130.22,1.0,credit_card,98.0,32.22,2.0,RJ,38.0,716.0,3.0,833.0,19.0,12.0,17.0,SP,computers_accessories,19.0,0,2
5,delivered,28.14,1.0,credit_card,18.7,9.44,1.0,SP,60.0,159.0,1.0,150.0,18.0,8.0,13.0,SP,home_appliances,7.0,0,3
1,delivered,1996.32,10.0,credit_card,1899.0,97.32,1.0,PR,30.0,166.0,1.0,8500.0,52.0,15.0,52.0,RN,furniture_decor,42.0,1,0
1,delivered,28.22,1.0,credit_card,9.99,18.23,1.0,SP,26.0,466.0,2.0,187.0,21.0,16.0,17.0,MG,toys,5.0,0,2
5,delivered,103.83,1.0,boleto,75.89,27.939999999999998,2.0,RJ,46.0,1305.0,1.0,1400.0,27.0,10.0,17.0,RJ,health_beauty,7.0,0,1
5,delivered,103.83,1.0,boleto,75.89,27.939999999999998,2.0,RJ,46.0,925.0,1.0,750.0,27.0,10.0,17.0,RJ,health_beauty,7.0,0,1
5,delivered,54.0,1.0,credit_card,39.9,14.1,1.0,RJ,39.0,772.0,1.0,150.0,16.0,16.0,11.0,SP,sports_leisure,13.0,0,6
5,delivered,149.63,1.0,boleto,140.9,8.73,1.0,PR,56.0,287.0,1.0,250.0,16.0,16.0,16.0,PR,computers_accessories,2.0,0,0
5,delivered,159.32,1.0,credit_card,137.9,21.42,1.0,GO,54.0,588.0,8.0,300.0,22.0,14.0,22.0,SC,fashion_bags_accessories,13.0,0,1
1,delivered,6081.54,1.0,boleto,5934.6,146.94,6.0,MG,53.0,1461.0,1.0,1500.0,22.0,16.0,24.0,RS,agro_industry_and_commerce,19.0,0,4
1,delivered,152.09,3.0,credit_card,133.9,18.19,1.0,SP,38.0,209.0,1.0,1033.0,31.0,17.0,22.0,MG,computers_accessories,16.0,0,0
4,delivered,113.98,1.0,boleto,75.9,38.08,1.0,MA,50.0,226.0,2.0,10950.0,60.0,20.0,17.0,SP,stationery,21.0,0,6
5,delivered,64.1,1.0,credit_card,49.24,14.86,2.0,SP,40.0,189.0,1.0,130.0,17.0,16.0,16.0,SP,housewares,8.0,0,6
5,delivered,337.38,1.0,boleto,269.70000000000005,67.67999999999999,3.0,MS,60.0,511.0,1.0,517.0,22.0,11.0,13.0,PR,computers_accessories,10.0,0,4
5,delivered,82.33,5.0,credit_card,69.9,12.43,1.0,SP,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,SP,furniture_decor,3.0,0,3
4,delivered,238.69,8.0,credit_card,219.9,18.79,1.0,GO,42.0,236.0,1.0,342.0,18.0,13.0,15.0,SP,watches_gifts,26.0,0,2
5,delivered,114.11,1.0,credit_card,89.0,25.11,1.0,AM,57.0,2731.0,1.0,200.0,24.0,8.0,17.0,SP,air_conditioning,28.0,0,1
5,delivered,59.59,2.0,credit_card,40.0,19.59,1.0,MG,57.0,701.0,2.0,1100.0,50.0,12.0,12.0,SP,bed_bath_table,12.0,0,4
5,delivered,463.75,1.0,boleto,449.99,13.76,1.0,SP,51.0,589.0,1.0,12900.0,50.0,30.0,30.0,SP,unknown,9.0,0,0
4,delivered,83.68,5.0,credit_card,59.98,23.7,2.0,SP,55.0,619.0,1.0,500.0,16.0,17.0,17.0,SP,bed_bath_table,9.0,0,0
4,delivered,83.68,5.0,credit_card,59.98,23.7,2.0,SP,55.0,617.0,1.0,600.0,16.0,10.0,16.0,SP,bed_bath_table,9.0,0,0
5,delivered,148.23,3.0,credit_card,132.2,16.03,1.0,SP,35.0,503.0,1.0,430.0,21.0,11.0,17.0,SP,perfumery,4.0,0,3
5,delivered,254.41,5.0,credit_card,238.99,15.42,1.0,RJ,34.0,494.0,1.0,300.0,18.0,9.0,14.0,SP,watches_gifts,28.0,1,2
5,delivered,243.01,1.0,boleto,229.9,13.11,1.0,SP,42.0,236.0,1.0,342.0,18.0,13.0,15.0,SP,watches_gifts,7.0,0,1
4,delivered,70.83,1.0,credit_card,51.5,19.33,1.0,SC,55.0,582.0,2.0,1050.0,100.0,3.0,15.0,RS,housewares,5.0,0,6
4,delivered,434.76,1.0,boleto,289.9,144.86,1.0,RR,35.0,2245.0,1.0,7625.0,52.0,41.0,69.0,SP,office_furniture,39.0,0,3
5,delivered,229.04,2.0,credit_card,219.0,10.04,1.0,BA,52.0,1885.0,1.0,450.0,17.0,3.0,11.0,BA,telephony,3.0,0,3
2,delivered,75.07,2.0,credit_card,58.9,16.17,1.0,SP,39.0,217.0,1.0,550.0,46.0,10.0,32.0,MG,stationery,17.0,0,3
1,delivered,37.78,3.0,credit_card,24.99,12.79,1.0,SP,40.0,675.0,1.0,150.0,18.0,6.0,14.0,SP,computers_accessories,6.0,0,4
5,delivered,87.5,1.0,credit_card,60.0,27.5,1.0,SP,60.0,329.0,1.0,1050.0,70.0,30.0,30.0,SP,auto,6.0,0,5
5,delivered,65.01,1.0,credit_card,27.9,37.11,1.0,CE,60.0,982.0,2.0,50.0,17.0,10.0,15.0,SP,auto,12.0,0,5
5,delivered,328.14,2.0,credit_card,300.0,28.14,2.0,SP,43.0,175.0,1.0,1500.0,37.0,27.0,37.0,SP,furniture_decor,5.0,0,0
5,delivered,133.57,5.0,credit_card,110.0,23.57,1.0,MG,54.0,875.0,1.0,1050.0,36.0,12.0,22.0,SP,health_beauty,6.0,0,4
2,delivered,88.52,1.0,boleto,62.8,25.72,1.0,CE,55.0,1626.0,1.0,175.0,17.0,10.0,19.0,SP,market_place,24.0,0,4
3,delivered,88.72,1.0,boleto,59.9,28.82,1.0,PE,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,SP,garden_tools,27.0,0,0
5,delivered,33.1,1.0,boleto,18.99,14.11,1.0,RJ,46.0,378.0,1.0,100.0,18.0,3.0,12.0,SP,telephony,8.0,0,0
1,delivered,103.38,1.0,boleto,71.8,31.58,2.0,MT,52.0,346.0,3.0,250.0,22.0,11.0,16.0,SP,air_conditioning,16.0,0,0
5,delivered,134.32,2.0,credit_card,99.8,34.52,2.0,SP,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,SP,garden_tools,7.0,0,0
5,delivered,134.32,2.0,credit_card,99.8,34.52,2.0,SP,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,SP,garden_tools,7.0,0,0
5,delivered,43.0,3.0,credit_card,27.9,15.1,1.0,RS,45.0,113.0,1.0,400.0,40.0,4.0,30.0,SP,bed_bath_table,23.0,0,5
4,delivered,72.67,3.0,credit_card,55.0,17.67,1.0,CE,60.0,160.0,3.0,250.0,16.0,2.0,20.0,SP,watches_gifts,12.0,0,2
4,delivered,232.72,4.0,credit_card,199.8,32.92,2.0,SP,55.0,1496.0,2.0,748.0,26.0,19.0,23.0,MG,pet_shop,6.0,0,1
5,delivered,236.86,1.0,credit_card,228.0,8.86,1.0,SP,48.0,2724.0,1.0,250.0,24.0,12.0,11.0,SP,perfumery,5.0,0,3
5,delivered,184.17,1.0,credit_card,168.9,15.27,1.0,SP,46.0,696.0,1.0,2500.0,33.0,15.0,24.0,SP,housewares,7.0,0,4
4,delivered,53.37,1.0,boleto,44.9,8.47,1.0,SP,59.0,81.0,1.0,400.0,20.0,2.0,15.0,SP,bed_bath_table,4.0,0,3
5,delivered,22.6,1.0,credit_card,14.89,7.71,1.0,DF,57.0,410.0,2.0,100.0,18.0,20.0,16.0,DF,electronics,2.0,0,0
3,delivered,62.22,1.0,credit_card,46.99,15.23,1.0,DF,55.0,370.0,3.0,450.0,38.0,11.0,24.0,RJ,toys,4.0,0,2
4,delivered,107.35,5.0,credit_card,89.99,17.36,1.0,SP,57.0,1282.0,1.0,7575.0,52.0,52.0,17.0,SP,office_furniture,6.0,0,0
5,delivered,265.57,4.0,credit_card,241.2,24.37,2.0,SP,35.0,503.0,1.0,430.0,21.0,11.0,17.0,SP,perfumery,3.0,0,0
5,delivered,265.57,4.0,credit_card,241.2,24.37,2.0,SP,29.0,178.0,1.0,400.0,19.0,13.0,19.0,SP,perfumery,3.0,0,0
4,delivered,90.27,1.0,credit_card,74.99,15.28,1.0,MG,55.0,2021.0,5.0,588.0,25.0,30.0,28.0,SP,sports_leisure,9.0,0,6
5,delivered,34.0,1.0,voucher,19.9,14.1,1.0,SP,40.0,409.0,2.0,150.0,16.0,9.0,11.0,MG,fashion_bags_accessories,9.0,0,6
5,delivered,155.93,2.0,credit_card,143.9,12.03,1.0,SP,59.0,893.0,3.0,1800.0,30.0,30.0,30.0,SP,auto,3.0,0,4
5,delivered,55.62,1.0,credit_card,37.99,17.63,1.0,CE,60.0,777.0,6.0,300.0,17.0,4.0,12.0,SP,telephony,13.0,0,5
5,delivered,95.53,5.0,credit_card,48.65,46.88,1.0,RO,60.0,218.0,6.0,1200.0,39.0,12.0,12.0,SP,art,22.0,0,5
4,delivered,56.69,1.0,credit_card,39.9,16.79,1.0,RJ,44.0,648.0,3.0,217.0,35.0,7.0,29.0,SC,computers_accessories,17.0,0,4
3,delivered,115.3,10.0,credit_card,66.98,48.33,3.0,RS,57.0,231.0,4.0,975.0,23.0,25.0,23.0,SP,housewares,13.0,0,5
3,delivered,115.3,10.0,credit_card,66.98,48.33,3.0,RS,42.0,378.0,2.0,300.0,30.0,30.0,30.0,SP,furniture_decor,13.0,0,5
2,delivered,444.04,6.0,credit_card,372.84000000000003,71.2,2.0,RS,52.0,603.0,1.0,7625.0,61.0,14.0,61.0,SP,auto,11.0,0,4
2,delivered,444.04,6.0,credit_card,372.84000000000003,71.2,2.0,RS,53.0,603.0,1.0,5950.0,65.0,11.0,65.0,SP,auto,11.0,0,4
5,delivered,42.53,1.0,credit_card,26.98,15.55,2.0,SP,48.0,1240.0,1.0,250.0,26.0,18.0,20.0,SP,health_beauty,4.0,0,0
5,delivered,42.53,1.0,credit_card,26.98,15.55,2.0,SP,25.0,429.0,1.0,200.0,26.0,18.0,11.0,SP,health_beauty,4.0,0,0
5,delivered,193.55,8.0,credit_card,174.9,18.65,1.0,SP,29.0,599.0,5.0,375.0,28.0,19.0,29.0,GO,luggage_accessories,14.0,0,3
5,delivered,28.0,1.0,credit_card,12.9,15.1,1.0,SC,55.0,240.0,1.0,150.0,18.0,12.0,15.0,PR,electronics,18.0,0,3
1,delivered,62.9,1.0,credit_card,39.9,23.0,1.0,AL,43.0,255.0,2.0,500.0,19.0,12.0,12.0,SP,housewares,25.0,1,0
4,delivered,42.55,1.0,credit_card,25.49,17.06,1.0,BA,47.0,2262.0,1.0,425.0,27.0,12.0,12.0,SP,home_appliances,10.0,0,4
5,delivered,308.53,8.0,credit_card,229.9,78.63,1.0,SC,41.0,487.0,2.0,18100.0,30.0,70.0,49.0,PR,fashion_bags_accessories,20.0,0,1
5,delivered,59.24,2.0,credit_card,23.98,35.26,2.0,PA,54.0,285.0,2.0,275.0,18.0,4.0,12.0,SP,telephony,16.0,0,5
5,delivered,25.75,1.0,credit_card,13.9,11.85,1.0,SP,39.0,116.0,1.0,200.0,30.0,4.0,40.0,SP,bed_bath_table,13.0,0,3
5,delivered,123.49,1.0,credit_card,99.99,23.5,1.0,RJ,57.0,692.0,3.0,1350.0,50.0,11.0,40.0,SP,furniture_living_room,14.0,0,3
5,delivered,162.16,10.0,credit_card,134.49,27.67,1.0,RJ,56.0,781.0,3.0,400.0,44.0,24.0,32.0,PR,stationery,10.0,0,4
5,delivered,82.35,1.0,credit_card,67.0,15.35,1.0,RJ,37.0,288.0,1.0,300.0,30.0,7.0,20.0,MG,computers_accessories,6.0,0,3
4,delivered,63.82,1.0,credit_card,45.9,17.92,1.0,MT,59.0,473.0,1.0,600.0,30.0,3.0,20.0,SP,furniture_decor,19.0,0,6
5,delivered,91.5,1.0,credit_card,75.0,16.5,1.0,RJ,49.0,483.0,2.0,700.0,20.0,20.0,20.0,MG,stationery,9.0,0,6
5,delivered,168.36,8.0,credit_card,129.9,38.46,1.0,SP,40.0,659.0,2.0,1250.0,26.0,21.0,20.0,MT,perfumery,12.0,0,4
5,delivered,38.09,3.0,credit_card,23.99,14.1,1.0,PR,48.0,575.0,1.0,100.0,20.0,15.0,15.0,SP,health_beauty,21.0,0,2
5,delivered,176.89,2.0,credit_card,157.9,18.99,1.0,PR,38.0,1251.0,1.0,1050.0,26.0,21.0,23.0,SP,health_beauty,7.0,0,1
4,delivered,100.25,2.0,credit_card,83.9,16.35,1.0,MG,54.0,149.0,2.0,800.0,55.0,7.0,27.0,SP,auto,6.0,0,1
1,delivered,73.1,7.0,credit_card,63.9,9.2,1.0,SP,52.0,711.0,2.0,1500.0,28.0,22.0,18.0,SP,toys,1.0,0,2
4,delivered,118.93,1.0,boleto,99.99,18.94,1.0,RS,53.0,579.0,1.0,675.0,22.0,24.0,21.0,RJ,toys,24.0,1,5
5,delivered,339.03,6.0,credit_card,319.0,20.03,1.0,SP,29.0,1011.0,5.0,1383.0,40.0,23.0,37.0,RJ,luggage_accessories,8.0,0,3
5,delivered,117.85,5.0,credit_card,99.9,17.95,1.0,RJ,63.0,838.0,1.0,2900.0,43.0,5.0,30.0,MG,furniture_decor,8.0,0,1
5,delivered,118.2,1.0,boleto,95.9,22.3,1.0,SP,57.0,989.0,4.0,4100.0,20.0,15.0,13.0,SP,electronics,9.0,0,6
3,delivered,76.18,1.0,debit_card,60.0,16.18,1.0,RJ,59.0,3762.0,1.0,875.0,23.0,17.0,17.0,SP,food_drink,35.0,1,4
5,delivered,116.34,2.0,credit_card,99.88,16.46,1.0,MG,60.0,1533.0,3.0,1000.0,23.0,12.0,18.0,SP,small_appliances,11.0,0,4
1,delivered,82.03,3.0,credit_card,59.9,22.13,1.0,MS,43.0,295.0,1.0,371.0,20.0,16.0,16.0,RJ,health_beauty,31.0,1,6
5,delivered,106.67,1.0,boleto,85.0,21.67,1.0,RJ,60.0,446.0,5.0,9400.0,40.0,28.0,40.0,SP,housewares,9.0,0,2
5,delivered,82.56,5.0,credit_card,68.5,14.06,1.0,SP,56.0,536.0,1.0,800.0,45.0,15.0,35.0,SP,bed_bath_table,9.0,0,5
3,delivered,31.43,1.0,credit_card,13.2,18.23,1.0,MS,39.0,410.0,1.0,200.0,25.0,7.0,16.0,SP,electronics,25.0,1,0
5,delivered,30.49,1.0,credit_card,17.8,12.69,1.0,SP,33.0,164.0,1.0,800.0,16.0,16.0,12.0,SP,costruction_tools_garden,4.0,0,6
4,delivered,322.89,4.0,credit_card,299.99,22.9,1.0,SP,56.0,1892.0,4.0,450.0,17.0,3.0,11.0,BA,telephony,9.0,0,2
4,delivered,70.27,1.0,boleto,54.99,15.28,1.0,SP,32.0,607.0,2.0,4600.0,30.0,16.0,30.0,SP,furniture_living_room,14.0,0,3
5,delivered,675.01,8.0,credit_card,610.0,65.01,1.0,RJ,38.0,1176.0,3.0,15350.0,47.0,40.0,47.0,SP,cool_stuff,11.0,0,6
5,delivered,156.33,1.0,boleto,134.9,21.43,1.0,SP,60.0,744.0,2.0,8350.0,50.0,27.0,38.0,SC,bed_bath_table,9.0,0,2
1,delivered,49.0,1.0,credit_card,34.9,14.1,1.0,GO,27.0,531.0,4.0,150.0,16.0,7.0,20.0,SP,toys,12.0,0,5
5,delivered,156.95,4.0,credit_card,140.0,16.95,1.0,SP,46.0,2020.0,1.0,2920.0,25.0,24.0,22.0,SC,sports_leisure,6.0,0,5
4,delivered,93.48,1.0,boleto,79.9,13.58,1.0,SP,27.0,830.0,1.0,1000.0,20.0,30.0,20.0,PR,consoles_games,17.0,0,6
5,delivered,153.2,8.0,credit_card,135.0,18.2,1.0,RJ,55.0,276.0,1.0,1800.0,45.0,15.0,35.0,SP,bed_bath_table,9.0,0,6
5,delivered,56.22,5.0,credit_card,36.9,19.32,1.0,SP,43.0,280.0,3.0,200.0,20.0,20.0,20.0,RS,computers_accessories,9.0,0,5
5,delivered,218.19,10.0,credit_card,199.0,19.19,1.0,RS,57.0,217.0,3.0,1900.0,40.0,20.0,30.0,SP,home_confort,9.0,0,4
5,delivered,118.01,3.0,credit_card,109.99,8.02,1.0,SP,59.0,348.0,2.0,220.0,20.0,12.0,17.0,SP,telephony,1.0,0,3
5,delivered,61.38,4.0,credit_card,46.86,14.52,1.0,RS,43.0,677.0,2.0,225.0,25.0,9.0,29.0,SC,computers_accessories,18.0,0,6
5,delivered,202.65,10.0,credit_card,178.9,23.75,1.0,PI,53.0,1271.0,1.0,282.0,17.0,11.0,14.0,SP,watches_gifts,12.0,0,6
3,delivered,108.84,1.0,credit_card,58.47,50.37,3.0,BA,33.0,1440.0,3.0,200.0,19.0,19.0,19.0,SP,sports_leisure,40.0,1,6
5,delivered,80.91,1.0,credit_card,60.0,20.91,1.0,MG,38.0,1665.0,1.0,2300.0,17.0,9.0,32.0,SP,health_beauty,12.0,0,6
5,delivered,135.08,1.0,boleto,89.99,45.09,1.0,RJ,58.0,1893.0,1.0,5950.0,20.0,20.0,20.0,MG,garden_tools,31.0,1,4
5,delivered,160.42,3.0,credit_card,139.0,21.42,1.0,RJ,51.0,589.0,1.0,350.0,16.0,6.0,11.0,PB,unknown,12.0,0,2
5,delivered,59.18,1.0,credit_card,39.99,19.19,1.0,PA,54.0,713.0,4.0,150.0,17.0,10.0,13.0,SP,telephony,9.0,0,1
5,delivered,41.95,1.0,credit_card,24.89,17.06,1.0,RJ,60.0,382.0,2.0,1050.0,18.0,13.0,10.0,DF,electronics,7.0,0,3
3,delivered,48.22,4.0,credit_card,29.99,18.23,1.0,ES,58.0,678.0,3.0,150.0,17.0,8.0,14.0,SP,telephony,18.0,0,6
4,delivered,154.34,1.0,credit_card,140.0,14.34,1.0,SP,60.0,516.0,1.0,1125.0,29.0,25.0,16.0,SP,health_beauty,5.0,0,2
5,delivered,220.4,6.0,credit_card,155.96,64.44,4.0,MG,54.0,634.0,1.0,800.0,20.0,16.0,20.0,SP,bed_bath_table,16.0,0,1
5,delivered,402.32,8.0,credit_card,319.0,83.32,1.0,SC,41.0,675.0,2.0,20800.0,75.0,40.0,40.0,SP,small_appliances,13.0,0,1
4,delivered,62.71,1.0,credit_card,53.99,8.72,1.0,SP,56.0,1306.0,1.0,100.0,20.0,20.0,20.0,SP,computers_accessories,2.0,0,1
3,delivered,152.16,1.0,credit_card,119.8,32.36,2.0,MG,40.0,162.0,1.0,900.0,33.0,9.0,38.0,SP,bed_bath_table,24.0,0,4
3,delivered,152.16,1.0,credit_card,119.8,32.36,2.0,MG,41.0,162.0,1.0,900.0,33.0,9.0,38.0,SP,bed_bath_table,24.0,0,4
5,delivered,50.63,3.0,credit_card,25.0,25.63,1.0,MG,30.0,573.0,1.0,50.0,16.0,12.0,16.0,SP,telephony,14.0,0,2
1,delivered,178.24,1.0,boleto,159.99,18.25,1.0,SP,52.0,411.0,1.0,2550.0,42.0,16.0,36.0,SP,bed_bath_table,8.0,0,6
3,delivered,51.38,1.0,boleto,38.9,12.48,1.0,MG,35.0,1101.0,1.0,300.0,42.0,2.0,30.0,MG,computers_accessories,27.0,0,3
5,delivered,147.15,1.0,credit_card,129.0,18.15,1.0,ES,59.0,805.0,1.0,650.0,33.0,14.0,23.0,SP,toys,10.0,0,0
5,delivered,268.62,7.0,credit_card,249.0,19.62,1.0,RJ,53.0,578.0,3.0,336.0,16.0,13.0,11.0,SP,watches_gifts,29.0,1,6
5,delivered,68.74,3.0,credit_card,56.99,8.72,1.0,SP,54.0,1536.0,2.0,250.0,20.0,8.0,21.0,SP,perfumery,3.0,0,0
5,delivered,35.0,3.0,credit_card,19.9,15.1,1.0,DF,58.0,762.0,5.0,100.0,24.0,2.0,17.0,SP,auto,22.0,0,0
4,delivered,192.09,1.0,boleto,173.0,19.09,1.0,ES,40.0,232.0,1.0,6663.0,17.0,11.0,13.0,SP,audio,24.0,1,1
5,delivered,36.86,1.0,credit_card,25.9,10.96,1.0,SP,49.0,147.0,1.0,450.0,40.0,4.0,30.0,SP,bed_bath_table,9.0,0,5
5,delivered,26.69,1.0,credit_card,9.9,16.79,1.0,MG,27.0,729.0,1.0,300.0,16.0,16.0,11.0,SC,stationery,17.0,0,1
5,delivered,92.26,2.0,credit_card,69.9,22.36,1.0,BA,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,SP,furniture_decor,14.0,0,3
4,delivered,91.68,2.0,credit_card,79.0,12.68,1.0,PR,35.0,920.0,7.0,100.0,20.0,2.0,25.0,PR,fashion_bags_accessories,9.0,0,6
5,delivered,146.96,3.0,credit_card,119.8,27.16,1.0,ES,57.0,1307.0,1.0,4350.0,20.0,20.0,20.0,SP,sports_leisure,8.0,0,1
5,delivered,139.72,3.0,credit_card,130.0,9.72,1.0,SP,37.0,2590.0,1.0,601.0,16.0,21.0,14.0,SP,health_beauty,2.0,0,2
2,delivered,57.82,2.0,credit_card,39.9,17.92,1.0,MG,39.0,1194.0,1.0,300.0,20.0,30.0,20.0,PR,consoles_games,25.0,0,4
5,delivered,132.04,2.0,credit_card,105.0,27.04,1.0,PR,48.0,895.0,1.0,2650.0,30.0,30.0,30.0,SP,furniture_decor,13.0,0,5
4,delivered,185.84,10.0,credit_card,169.9,15.94,1.0,SC,60.0,902.0,2.0,6150.0,20.0,20.0,20.0,SP,sports_leisure,28.0,0,0
5,delivered,42.59,3.0,credit_card,29.9,12.69,1.0,SP,60.0,465.0,2.0,2600.0,30.0,10.0,30.0,SP,sports_leisure,6.0,0,2
4,delivered,36.1,3.0,credit_card,19.99,16.11,1.0,SC,60.0,972.0,1.0,400.0,20.0,20.0,20.0,SP,sports_leisure,18.0,0,3
5,delivered,610.89,8.0,credit_card,597.89,13.0,1.0,SP,52.0,1070.0,1.0,675.0,26.0,20.0,23.0,SP,health_beauty,1.0,0,0
5,delivered,175.56,1.0,boleto,143.8,31.76,1.0,MG,53.0,603.0,1.0,5950.0,65.0,11.0,65.0,SP,auto,14.0,0,2
5,delivered,47.68,1.0,credit_card,39.9,7.78,1.0,SP,56.0,678.0,3.0,200.0,16.0,8.0,11.0,SP,toys,4.0,0,1
