order_id,payment_sequential,payment_installments,payment_value,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher
ORD_23067,1,1,115.81,False,False,True,False,False
ORD_51734,1,1,96.29,True,False,False,False,False
ORD_66184,1,1,125.95,False,True,False,False,False
ORD_55578,1,12,653.72,False,True,False,False,False
ORD_4704,1,3,803.04,False,True,False,False,False
ORD_2173,1,8,122.05,False,True,False,False,False
ORD_80543,2,1,43.38,False,False,False,False,True
ORD_9630,1,2,181.52,False,True,False,False,False
ORD_13739,1,3,32.69,False,True,False,False,False
ORD_74104,1,4,196.11,False,True,False,False,False
ORD_34423,1,1,64.06,False,True,False,False,False
ORD_38029,1,2,113.71,False,True,False,False,False
ORD_55221,1,1,76.51,True,False,False,False,False
ORD_94492,1,1,85.58,False,False,False,False,True
ORD_36798,1,2,117.96,False,True,False,False,False
ORD_95610,1,6,65.13,False,True,False,False,False
ORD_92768,1,5,178.27,False,True,False,False,False
ORD_67761,1,1,97.59,False,False,True,False,False
ORD_545,1,1,297.2,False,True,False,False,False
ORD_51233,1,10,103.64,False,True,False,False,False
ORD_78932,1,1,70.48,False,True,False,False,False
ORD_53030,1,6,128.19,False,True,False,False,False
ORD_17719,1,5,54.1,False,True,False,False,False
ORD_60593,1,5,234.62,False,True,False,False,False
ORD_40685,1,4,124.82,False,True,False,False,False
ORD_16695,1,1,139.95,True,False,False,False,False
ORD_21677,1,3,142.96,False,True,False,False,False
ORD_85937,1,1,58.23,True,False,False,False,False
ORD_76328,1,1,113.87,False,True,False,False,False
ORD_50247,1,10,200.13,False,True,False,False,False
ORD_7520,1,1,109.76,True,False,False,False,False
ORD_10796,1,3,108.1,False,True,False,False,False
ORD_80925,1,3,66.59,False,True,False,False,False
ORD_1096,1,2,271.08,False,True,False,False,False
ORD_60174,2,1,5.55,False,False,False,False,True
ORD_77865,1,1,79.1,False,True,False,False,False
ORD_26425,1,2,200.92,False,True,False,False,False
ORD_81628,2,1,200.0,False,False,False,False,True
ORD_160,1,1,64.74,False,True,False,False,False
ORD_92927,1,1,97.8,True,False,False,False,False
ORD_16242,1,8,403.27,False,True,False,False,False
ORD_15511,1,1,213.98,True,False,False,False,False
ORD_92013,1,2,68.04,False,True,False,False,False
ORD_13975,1,1,6.26,False,False,False,False,True
ORD_58872,1,8,102.53,False,True,False,False,False
ORD_35872,1,10,498.66,False,True,False,False,False
ORD_37477,1,1,110.33,False,False,True,False,False
ORD_28937,1,6,99.43,False,True,False,False,False
ORD_13813,1,3,37.68,False,True,False,False,False
ORD_6598,1,1,213.06,False,True,False,False,False
ORD_89216,1,2,343.74,False,True,False,False,False
ORD_75585,1,2,20.39,False,True,False,False,False
ORD_41277,1,8,149.71,False,True,False,False,False
ORD_7423,1,1,238.76,False,True,False,False,False
ORD_93471,1,1,86.24,False,True,False,False,False
ORD_96337,1,1,69.73,True,False,False,False,False
ORD_24925,1,2,57.14,False,True,False,False,False
ORD_96880,1,1,45.01,False,False,False,False,True
ORD_85967,1,3,51.5,False,True,False,False,False
ORD_38329,1,1,92.68,False,True,False,False,False
ORD_32713,1,6,60.3,False,True,False,False,False
ORD_27041,1,1,189.0,True,False,False,False,False
ORD_92827,1,1,165.96,True,False,False,False,False
ORD_49748,1,1,84.2,False,True,False,False,False
ORD_88185,1,5,51.0,False,True,False,False,False
ORD_46478,1,8,87.9,False,True,False,False,False
ORD_95949,1,4,221.92,False,True,False,False,False
ORD_56655,1,1,4.12,False,True,False,False,False
ORD_21725,1,1,273.47,True,False,False,False,False
ORD_84667,1,1,94.12,False,True,False,False,False
ORD_57573,1,2,33.75,False,True,False,False,False
ORD_86102,1,10,2110.57,False,True,False,False,False
ORD_79190,1,1,288.88,False,True,False,False,False
ORD_58849,1,8,157.22,False,True,False,False,False
ORD_36762,1,8,681.84,False,True,False,False,False
ORD_73876,1,3,55.04,False,True,False,False,False
ORD_58531,1,1,72.14,False,True,False,False,False
ORD_40863,1,5,205.76,False,True,False,False,False
ORD_25754,1,1,248.55,False,True,False,False,False
ORD_71449,1,1,48.81,False,True,False,False,False
ORD_18876,1,3,55.8,False,True,False,False,False
ORD_42491,1,5,116.94,False,True,False,False,False
ORD_45683,1,1,36.0,True,False,False,False,False
ORD_14932,1,2,106.87,False,True,False,False,False
ORD_36998,1,2,173.91,False,True,False,False,False
ORD_19873,1,1,171.0,True,False,False,False,False
ORD_54534,1,6,139.29,False,True,False,False,False
ORD_86474,1,1,60.7,False,True,False,False,False
ORD_62374,1,1,1814.29,False,True,False,False,False
ORD_23527,1,1,122.38,False,False,False,False,True
ORD_69824,1,1,130.01,True,False,False,False,False
ORD_11785,1,1,35.23,False,True,False,False,False
ORD_80458,1,1,475.35,True,False,False,False,False
ORD_21530,1,1,104.38,False,True,False,False,False
ORD_31121,1,4,197.31,False,True,False,False,False
ORD_27250,1,2,186.46,False,True,False,False,False
ORD_60402,1,6,69.71,False,True,False,False,False
ORD_8065,1,1,68.12,False,False,False,False,True
ORD_27067,1,1,37.18,False,True,False,False,False
ORD_84169,1,1,18.38,False,True,False,False,False
ORD_61490,1,1,93.31,False,True,False,False,False
ORD_74831,1,3,116.94,False,True,False,False,False
ORD_58878,1,1,64.66,False,True,False,False,False
ORD_60967,1,2,234.84,False,True,False,False,False
ORD_63030,1,6,297.62,False,True,False,False,False
ORD_60962,1,3,235.28,False,True,False,False,False
ORD_77730,1,1,27.15,False,True,False,False,False
ORD_36761,1,2,148.82,False,True,False,False,False
ORD_78217,1,1,139.89,False,True,False,False,False
ORD_61821,1,2,209.41,False,True,False,False,False
ORD_30881,1,2,46.61,False,True,False,False,False
ORD_19514,1,1,37.0,False,True,False,False,False
ORD_24744,1,2,213.59,False,True,False,False,False
ORD_75165,1,1,54.17,True,False,False,False,False
ORD_72021,1,1,52.04,False,True,False,False,False
ORD_48824,1,8,387.5,False,True,False,False,False
ORD_42913,1,7,191.89,False,True,False,False,False
ORD_28858,1,1,202.76,False,True,False,False,False
ORD_52947,1,6,318.32,False,True,False,False,False
ORD_64042,1,4,188.65,False,True,False,False,False
ORD_48719,1,1,71.29,False,True,False,False,False
ORD_26738,1,2,102.74,False,True,False,False,False
ORD_55910,1,1,39.97,True,False,False,False,False
ORD_26526,1,8,1950.2,False,True,False,False,False
ORD_26975,1,1,65.43,False,True,False,False,False
ORD_98442,1,1,41.29,False,True,False,False,False
ORD_86287,1,4,565.25,False,True,False,False,False
ORD_36661,1,1,30.1,False,True,False,False,False
ORD_54555,1,6,76.66,False,True,False,False,False
ORD_83197,1,3,45.19,False,True,False,False,False
ORD_12160,1,2,115.35,False,True,False,False,False
ORD_53685,1,1,296.93,True,False,False,False,False
ORD_16699,1,2,80.51,False,True,False,False,False
ORD_41299,1,4,1426.58,False,True,False,False,False
ORD_52079,1,2,98.4,False,True,False,False,False
ORD_92747,1,2,165.03,False,True,False,False,False
ORD_10294,1,2,25.13,False,True,False,False,False
ORD_89811,1,1,57.0,False,True,False,False,False
ORD_6156,1,1,191.51,True,False,False,False,False
ORD_88284,1,7,72.94,False,True,False,False,False
ORD_99364,1,1,55.11,True,False,False,False,False
ORD_51352,1,1,8.39,False,True,False,False,False
ORD_53096,1,5,775.0,False,True,False,False,False
ORD_82617,1,3,181.86,False,True,False,False,False
ORD_1801,1,4,52.53,False,True,False,False,False
ORD_96091,1,1,46.78,False,True,False,False,False
ORD_64223,1,1,56.1,True,False,False,False,False
ORD_29166,1,1,32.77,True,False,False,False,False
ORD_43399,1,8,111.8,False,True,False,False,False
ORD_29392,1,3,123.85,False,True,False,False,False
ORD_28279,1,1,34.51,False,True,False,False,False
ORD_8802,1,10,521.13,False,True,False,False,False
ORD_27935,1,1,36.23,True,False,False,False,False
ORD_41944,1,1,1289.5,True,False,False,False,False
ORD_59838,1,1,128.95,False,True,False,False,False
ORD_51398,1,2,99.34,False,True,False,False,False
ORD_54982,1,1,339.31,False,True,False,False,False
ORD_2261,1,1,37.62,True,False,False,False,False
ORD_15105,1,8,387.77,False,True,False,False,False
ORD_10698,1,5,57.28,False,True,False,False,False
ORD_11993,1,5,1250.42,False,True,False,False,False
ORD_18079,1,5,56.78,False,True,False,False,False
ORD_50120,1,3,215.47,False,True,False,False,False
ORD_82432,1,1,96.22,True,False,False,False,False
ORD_49005,1,3,70.82,False,True,False,False,False
ORD_73021,1,2,31.38,False,True,False,False,False
ORD_16029,1,7,395.74,False,True,False,False,False
ORD_43032,1,6,68.1,False,True,False,False,False
ORD_35591,1,1,81.78,True,False,False,False,False
ORD_13608,1,2,138.6,False,True,False,False,False
ORD_31523,1,5,355.2,False,True,False,False,False
ORD_97270,1,1,120.67,True,False,False,False,False
ORD_39433,1,1,128.25,True,False,False,False,False
ORD_42765,1,1,87.96,False,True,False,False,False
ORD_9928,1,7,148.28,False,True,False,False,False
ORD_48451,1,3,238.69,False,True,False,False,False
ORD_99278,1,3,229.63,False,True,False,False,False
ORD_3109,1,3,110.6,False,True,False,False,False
ORD_42307,1,3,126.54,False,True,False,False,False
ORD_73767,1,7,370.72,False,True,False,False,False
ORD_5050,1,10,171.26,False,True,False,False,False
ORD_33025,1,2,70.0,False,True,False,False,False
ORD_853,1,1,78.68,False,True,False,False,False
ORD_83838,1,4,93.31,False,True,False,False,False
ORD_55136,1,4,121.64,False,True,False,False,False
ORD_8589,1,1,46.53,False,False,True,False,False
ORD_34594,1,2,175.99,False,True,False,False,False
ORD_20214,1,1,92.1,True,False,False,False,False
ORD_48072,1,2,55.01,False,True,False,False,False
ORD_51202,1,2,144.65,False,True,False,False,False
ORD_62250,1,6,279.05,False,True,False,False,False
ORD_77253,1,1,858.65,True,False,False,False,False
ORD_5669,1,7,350.93,False,True,False,False,False
ORD_61441,1,2,136.3,False,True,False,False,False
ORD_52018,1,8,125.43,False,True,False,False,False
ORD_80530,1,1,88.18,False,True,False,False,False
ORD_73429,2,1,16.78,False,False,False,False,True
ORD_98544,1,1,24.34,False,False,False,False,True
ORD_31400,1,2,239.16,False,True,False,False,False
ORD_82944,1,10,321.38,False,True,False,False,False
ORD_46544,1,5,135.49,False,True,False,False,False
ORD_53531,1,1,32.69,False,True,False,False,False
ORD_95685,1,10,995.6,False,True,False,False,False
ORD_59117,1,4,67.5,False,True,False,False,False
ORD_58251,2,1,75.89,False,False,False,False,True
ORD_11532,1,2,124.52,False,True,False,False,False
ORD_59291,1,2,173.27,False,True,False,False,False
ORD_60696,1,1,73.05,False,True,False,False,False
ORD_26387,1,1,49.47,False,True,False,False,False
ORD_2279,1,1,120.31,False,True,False,False,False
ORD_47970,1,1,67.62,False,True,False,False,False
ORD_79049,1,6,178.52,False,True,False,False,False
ORD_38650,1,1,130.84,True,False,False,False,False
ORD_52101,1,2,116.94,False,True,False,False,False
ORD_86642,1,10,197.78,False,True,False,False,False
ORD_54075,1,1,86.6,False,True,False,False,False
ORD_46179,1,5,327.17,False,True,False,False,False
ORD_82147,2,1,149.07,False,False,False,False,True
ORD_62644,1,4,45.22,False,True,False,False,False
ORD_91779,1,1,76.08,True,False,False,False,False
ORD_98703,2,1,386.0,False,False,False,False,True
ORD_78467,1,8,105.89,False,True,False,False,False
ORD_24524,2,1,79.9,False,False,False,False,True
ORD_37628,1,1,56.69,False,True,False,False,False
ORD_78929,1,1,92.57,False,True,False,False,False
ORD_36813,1,1,317.39,False,True,False,False,False
ORD_83952,5,1,53.81,False,False,False,False,True
ORD_52002,1,3,614.69,False,True,False,False,False
ORD_89988,6,1,21.11,False,False,False,False,True
ORD_16351,1,1,62.22,False,True,False,False,False
ORD_22027,1,1,44.63,False,True,False,False,False
ORD_70525,1,1,134.2,True,False,False,False,False
ORD_96605,1,1,5.83,False,True,False,False,False
ORD_41868,1,4,96.8,False,True,False,False,False
ORD_44041,1,5,433.28,False,True,False,False,False
ORD_24507,1,1,117.85,True,False,False,False,False
ORD_69822,1,10,146.46,False,True,False,False,False
ORD_36385,1,1,355.03,False,True,False,False,False
ORD_94867,1,10,213.5,False,True,False,False,False
ORD_97258,1,1,30.95,False,True,False,False,False
ORD_50877,1,8,143.36,False,True,False,False,False
ORD_23666,1,9,444.25,False,True,False,False,False
ORD_28872,1,1,123.73,True,False,False,False,False
ORD_14018,1,1,55.82,True,False,False,False,False
ORD_8124,1,1,94.74,True,False,False,False,False
ORD_63806,2,1,35.15,False,False,False,False,True
ORD_34243,1,2,153.56,False,True,False,False,False
ORD_37297,1,10,308.13,False,True,False,False,False
ORD_11100,1,2,148.09,False,True,False,False,False
ORD_44900,1,1,52.39,True,False,False,False,False
ORD_32775,1,1,44.98,False,True,False,False,False
ORD_22371,1,3,78.37,False,True,False,False,False
ORD_30779,1,1,77.57,True,False,False,False,False
ORD_46722,1,2,136.99,False,True,False,False,False
ORD_62553,1,2,74.49,False,True,False,False,False
ORD_30378,1,5,187.39,False,True,False,False,False
ORD_95670,1,7,155.27,False,True,False,False,False
ORD_33905,3,1,9.46,False,False,False,False,True
ORD_80493,2,1,259.35,False,False,False,False,True
ORD_33670,1,3,102.13,False,True,False,False,False
ORD_49741,1,1,32.0,False,True,False,False,False
ORD_69030,1,2,268.24,False,True,False,False,False
ORD_74690,2,1,44.91,False,False,False,False,True
ORD_56033,1,1,62.69,True,False,False,False,False
ORD_27927,1,2,109.32,False,True,False,False,False
ORD_99054,1,1,19.39,False,True,False,False,False
ORD_96855,1,1,99.06,False,True,False,False,False
ORD_55163,1,1,112.71,False,True,False,False,False
ORD_57645,1,6,69.15,False,True,False,False,False
ORD_54089,1,1,46.0,True,False,False,False,False
ORD_4485,1,1,195.92,True,False,False,False,False
ORD_66726,1,1,0.07,False,True,False,False,False
ORD_21245,1,3,233.19,False,True,False,False,False
ORD_46382,1,1,118.68,True,False,False,False,False
ORD_66841,1,1,77.22,True,False,False,False,False
ORD_29583,1,1,32.61,False,True,False,False,False
ORD_30415,1,1,21.43,False,True,False,False,False
ORD_42021,1,6,103.14,False,True,False,False,False
ORD_36401,1,1,95.34,True,False,False,False,False
ORD_82937,1,4,217.66,False,True,False,False,False
ORD_88649,1,1,50.32,True,False,False,False,False
ORD_91074,1,1,24.09,False,True,False,False,False
ORD_88644,1,2,48.27,False,True,False,False,False
ORD_10218,1,1,96.83,True,False,False,False,False
ORD_72553,1,5,77.22,False,True,False,False,False
ORD_16366,1,2,149.7,False,True,False,False,False
ORD_31037,9,1,24.8,False,False,False,False,True
ORD_82113,1,3,168.36,False,True,False,False,False
ORD_82819,1,4,160.58,False,True,False,False,False
ORD_25763,1,1,55.62,False,True,False,False,False
ORD_80044,1,1,64.09,False,True,False,False,False
ORD_93212,1,1,70.49,False,True,False,False,False
ORD_92670,1,4,81.16,False,True,False,False,False
ORD_27438,1,1,56.78,False,True,False,False,False
ORD_13728,1,1,31.38,False,True,False,False,False
ORD_51866,1,10,268.18,False,True,False,False,False
ORD_66323,1,1,75.51,False,True,False,False,False
ORD_31552,1,1,253.98,False,True,False,False,False
ORD_41655,1,3,104.79,False,True,False,False,False
ORD_10662,1,1,44.38,True,False,False,False,False
ORD_39934,1,1,89.96,False,True,False,False,False
ORD_18075,1,4,83.03,False,True,False,False,False
ORD_36164,1,7,76.66,False,True,False,False,False
ORD_55087,1,7,105.87,False,True,False,False,False
ORD_6368,1,10,629.48,False,True,False,False,False
ORD_54240,1,1,80.3,True,False,False,False,False
ORD_60091,1,1,112.54,True,False,False,False,False
ORD_72305,1,1,117.58,True,False,False,False,False
ORD_61657,1,1,647.54,True,False,False,False,False
ORD_93389,1,3,51.75,False,True,False,False,False
ORD_50234,1,1,24.71,False,True,False,False,False
ORD_31173,1,4,40.79,False,True,False,False,False
ORD_85093,1,5,140.22,False,True,False,False,False
ORD_45441,1,2,178.03,False,True,False,False,False
ORD_87327,1,1,62.15,False,True,False,False,False
ORD_30969,1,1,32.38,False,True,False,False,False
ORD_95117,1,1,101.25,False,True,False,False,False
ORD_86060,1,1,98.14,False,True,False,False,False
ORD_29919,1,1,53.71,False,True,False,False,False
ORD_46669,1,1,50.06,False,True,False,False,False
ORD_36810,1,2,245.86,False,True,False,False,False
ORD_57997,1,2,97.51,False,True,False,False,False
ORD_90758,1,3,71.04,False,True,False,False,False
ORD_1909,1,3,31.75,False,True,False,False,False
ORD_95963,1,8,111.91,False,True,False,False,False
ORD_39194,1,2,66.06,False,True,False,False,False
ORD_40596,1,2,119.93,False,True,False,False,False
ORD_15757,1,4,85.74,False,True,False,False,False
ORD_74211,1,1,118.35,False,True,False,False,False
ORD_68956,1,5,336.08,False,True,False,False,False
ORD_77615,1,1,36.29,False,True,False,False,False
ORD_69782,1,2,90.7,False,True,False,False,False
ORD_47379,6,1,20.0,False,False,False,False,True
ORD_9068,1,1,80.52,True,False,False,False,False
ORD_4259,1,1,135.59,False,True,False,False,False
ORD_19072,1,5,126.68,False,True,False,False,False
ORD_44035,1,8,215.63,False,True,False,False,False
ORD_31580,1,8,719.65,False,True,False,False,False
ORD_18389,1,1,135.0,True,False,False,False,False
ORD_55092,1,2,22.7,False,True,False,False,False
ORD_80567,1,1,60.0,True,False,False,False,False
ORD_4713,1,4,48.13,False,True,False,False,False
ORD_85711,1,1,123.62,False,True,False,False,False
ORD_6342,1,1,52.83,True,False,False,False,False
ORD_98405,1,5,80.11,False,True,False,False,False
ORD_59763,1,4,201.33,False,True,False,False,False
ORD_80804,1,3,144.56,False,True,False,False,False
ORD_84577,1,1,67.59,False,True,False,False,False
ORD_82217,1,3,41.78,False,True,False,False,False
ORD_45455,1,1,52.53,False,True,False,False,False
ORD_503,1,8,197.87,False,True,False,False,False
ORD_72154,1,1,128.53,False,True,False,False,False
ORD_37039,1,1,81.62,False,True,False,False,False
ORD_3019,1,1,48.78,False,True,False,False,False
ORD_9218,1,1,142.02,False,True,False,False,False
ORD_66355,1,4,46.51,False,True,False,False,False
