product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
PRO_1297,informatica_acessorios,43.0,275.0,1.0,900.0,30.0,15.0,15.0,15
PRO_1298,automotivo,58.0,296.0,4.0,100.0,16.0,20.0,11.0,5
PRO_1299,utilidades_domesticas,54.0,1023.0,2.0,3150.0,34.0,18.0,19.0,49
PRO_1300,eletroportateis,25.0,812.0,1.0,17325.0,35.0,40.0,40.0,63
PRO_1301,beleza_saude,39.0,3580.0,1.0,375.0,29.0,4.0,16.0,43
PRO_1302,beleza_saude,33.0,542.0,1.0,1100.0,20.0,14.0,16.0,43
PRO_1303,automotivo,57.0,667.0,6.0,4450.0,56.0,11.0,32.0,5
PRO_1304,bebes,41.0,243.0,1.0,133.0,21.0,8.0,14.0,6
PRO_1305,brinquedos,52.0,882.0,7.0,50.0,20.0,8.0,17.0,69
PRO_1306,malas_acessorios,48.0,956.0,1.0,100.0,30.0,8.0,25.0,53
PRO_1307,cama_mesa_banho,54.0,505.0,1.0,250.0,16.0,10.0,16.0,7
PRO_1308,bebidas,36.0,1481.0,1.0,2775.0,16.0,38.0,11.0,24
PRO_1309,fashion_calcados,35.0,222.0,5.0,500.0,29.0,12.0,23.0,31
PRO_1310,moveis_decoracao,59.0,2434.0,2.0,400.0,69.0,11.0,11.0,39
PRO_1311,eletrodomesticos,60.0,392.0,1.0,1850.0,20.0,8.0,13.0,44
PRO_1312,moveis_decoracao,56.0,282.0,1.0,1250.0,45.0,8.0,35.0,39
PRO_1313,papelaria,36.0,495.0,1.0,250.0,19.0,3.0,14.0,66
PRO_1314,bebes,55.0,1635.0,1.0,600.0,20.0,13.0,13.0,6
PRO_1315,informatica_acessorios,34.0,518.0,1.0,950.0,26.0,16.0,16.0,15
PRO_1316,utilidades_domesticas,49.0,403.0,1.0,8450.0,19.0,48.0,27.0,49
PRO_1317,esporte_lazer,39.0,1659.0,1.0,850.0,16.0,16.0,16.0,65
PRO_1318,papelaria,34.0,684.0,2.0,300.0,16.0,5.0,11.0,66
PRO_1319,informatica_acessorios,40.0,522.0,3.0,200.0,20.0,20.0,20.0,15
PRO_1320,eletrodomesticos,59.0,113.0,10.0,10750.0,50.0,50.0,50.0,44
PRO_1321,esporte_lazer,58.0,301.0,3.0,250.0,25.0,25.0,25.0,65
PRO_1322,livros_interesse_geral,54.0,626.0,2.0,550.0,25.0,5.0,18.0,8
PRO_1323,utilidades_domesticas,46.0,180.0,2.0,400.0,23.0,6.0,15.0,49
PRO_1324,beleza_saude,42.0,1158.0,1.0,550.0,17.0,9.0,13.0,43
PRO_1325,fashion_calcados,40.0,303.0,12.0,500.0,29.0,7.0,16.0,31
PRO_1326,relogios_presentes,38.0,361.0,1.0,500.0,18.0,11.0,14.0,71
PRO_1327,utilidades_domesticas,41.0,171.0,1.0,4513.0,47.0,32.0,25.0,49
PRO_1328,esporte_lazer,55.0,385.0,1.0,768.0,15.0,13.0,13.0,65
PRO_1329,relogios_presentes,39.0,615.0,1.0,530.0,18.0,9.0,13.0,71
PRO_1330,telefonia,49.0,79.0,1.0,375.0,18.0,10.0,16.0,68
PRO_1331,moveis_decoracao,42.0,1405.0,3.0,150.0,35.0,2.0,25.0,39
PRO_1332,informatica_acessorios,29.0,863.0,4.0,500.0,16.0,16.0,16.0,15
PRO_1333,telefonia,49.0,426.0,2.0,150.0,18.0,6.0,13.0,68
PRO_1334,papelaria,47.0,1076.0,2.0,1300.0,25.0,5.0,20.0,66
PRO_1335,cool_stuff,23.0,779.0,2.0,7100.0,36.0,47.0,32.0,20
PRO_1336,cool_stuff,47.0,1369.0,2.0,20600.0,53.0,45.0,53.0,20
PRO_1337,beleza_saude,43.0,1145.0,1.0,300.0,21.0,6.0,14.0,43
PRO_1338,moveis_decoracao,63.0,641.0,1.0,200.0,27.0,10.0,12.0,39
PRO_1339,cool_stuff,47.0,832.0,3.0,13900.0,34.0,93.0,34.0,20
PRO_1340,utilidades_domesticas,36.0,565.0,3.0,1100.0,30.0,25.0,30.0,49
PRO_1341,cama_mesa_banho,60.0,268.0,1.0,2650.0,46.0,8.0,38.0,7
PRO_1342,esporte_lazer,48.0,652.0,3.0,1200.0,25.0,30.0,25.0,65
PRO_1343,beleza_saude,40.0,664.0,1.0,4800.0,27.0,22.0,39.0,43
PRO_1344,esporte_lazer,59.0,1119.0,1.0,932.0,23.0,24.0,21.0,65
PRO_1345,moveis_decoracao,54.0,241.0,4.0,1050.0,32.0,12.0,32.0,39
PRO_1346,esporte_lazer,31.0,325.0,1.0,920.0,25.0,24.0,22.0,65
PRO_1347,pet_shop,46.0,845.0,1.0,500.0,25.0,20.0,20.0,60
PRO_1348,cool_stuff,55.0,733.0,3.0,600.0,42.0,25.0,15.0,20
PRO_1349,informatica_acessorios,54.0,557.0,5.0,150.0,16.0,8.0,11.0,15
PRO_1350,bebes,18.0,1102.0,3.0,700.0,20.0,8.0,14.0,6
PRO_1351,cama_mesa_banho,57.0,444.0,2.0,1100.0,50.0,16.0,16.0,7
PRO_1352,utilidades_domesticas,50.0,525.0,1.0,400.0,30.0,30.0,30.0,49
PRO_1353,pet_shop,51.0,230.0,1.0,300.0,20.0,10.0,15.0,60
PRO_1354,automotivo,54.0,1120.0,4.0,1350.0,25.0,10.0,20.0,5
PRO_1355,pet_shop,26.0,784.0,1.0,150.0,30.0,20.0,20.0,60
PRO_1356,automotivo,55.0,655.0,5.0,2400.0,30.0,28.0,30.0,5
PRO_1357,livros_tecnicos,28.0,1499.0,1.0,450.0,33.0,6.0,22.0,10
PRO_1358,consoles_games,47.0,1338.0,2.0,600.0,18.0,12.0,18.0,16
PRO_1359,unknown,51.0,595.0,1.0,200.0,16.0,2.0,11.0,70
PRO_1360,esporte_lazer,36.0,1703.0,1.0,269.0,22.0,16.0,19.0,65
PRO_1361,esporte_lazer,55.0,664.0,1.0,700.0,20.0,12.0,20.0,65
PRO_1362,eletrodomesticos,60.0,462.0,1.0,100.0,18.0,8.0,13.0,44
PRO_1363,pet_shop,52.0,458.0,3.0,150.0,26.0,6.0,19.0,60
PRO_1364,cama_mesa_banho,56.0,396.0,1.0,14750.0,58.0,28.0,48.0,7
PRO_1365,ferramentas_jardim,36.0,399.0,2.0,550.0,27.0,8.0,20.0,42
PRO_1366,pet_shop,41.0,302.0,1.0,14725.0,54.0,25.0,37.0,60
PRO_1367,moveis_decoracao,58.0,1722.0,2.0,550.0,52.0,11.0,11.0,39
PRO_1368,brinquedos,52.0,752.0,3.0,1232.0,38.0,18.0,25.0,69
PRO_1369,automotivo,59.0,710.0,1.0,2413.0,69.0,39.0,57.0,5
PRO_1370,cama_mesa_banho,53.0,155.0,3.0,2000.0,38.0,14.0,25.0,7
PRO_1371,esporte_lazer,52.0,855.0,2.0,600.0,16.0,6.0,16.0,65
PRO_1372,moveis_decoracao,53.0,1143.0,2.0,500.0,65.0,11.0,11.0,39
PRO_1373,esporte_lazer,52.0,1541.0,1.0,400.0,33.0,20.0,20.0,65
PRO_1374,esporte_lazer,57.0,382.0,2.0,150.0,20.0,10.0,20.0,65
PRO_1375,utilidades_domesticas,59.0,320.0,1.0,1550.0,32.0,40.0,23.0,49
PRO_1376,telefonia,59.0,824.0,3.0,175.0,16.0,5.0,11.0,68
PRO_1377,construcao_ferramentas_construcao,58.0,338.0,1.0,2900.0,23.0,8.0,23.0,17
PRO_1378,brinquedos,59.0,257.0,3.0,900.0,30.0,4.0,20.0,69
PRO_1379,cama_mesa_banho,52.0,433.0,1.0,1050.0,22.0,16.0,18.0,7
PRO_1380,moveis_decoracao,56.0,1953.0,1.0,750.0,69.0,11.0,11.0,39
PRO_1381,moveis_decoracao,55.0,585.0,1.0,250.0,35.0,5.0,20.0,39
PRO_1382,eletronicos,39.0,2154.0,3.0,100.0,20.0,5.0,12.0,26
PRO_1383,esporte_lazer,24.0,254.0,3.0,150.0,20.0,6.0,14.0,65
PRO_1384,ferramentas_jardim,41.0,515.0,1.0,400.0,30.0,15.0,20.0,42
PRO_1385,unknown,51.0,595.0,1.0,1000.0,31.0,21.0,24.0,70
PRO_1386,papelaria,45.0,355.0,1.0,1200.0,32.0,6.0,26.0,66
PRO_1387,moveis_decoracao,60.0,600.0,1.0,650.0,25.0,25.0,25.0,39
PRO_1388,telefonia,57.0,98.0,4.0,300.0,20.0,30.0,20.0,68
PRO_1389,eletroportateis,59.0,516.0,1.0,300.0,16.0,35.0,25.0,63
PRO_1390,brinquedos,45.0,553.0,5.0,2300.0,98.0,12.0,20.0,69
PRO_1391,beleza_saude,54.0,326.0,1.0,200.0,16.0,21.0,23.0,43
PRO_1392,beleza_saude,29.0,682.0,3.0,859.0,25.0,20.0,18.0,43
PRO_1393,bebes,59.0,2270.0,2.0,350.0,69.0,11.0,11.0,6
PRO_1394,cama_mesa_banho,49.0,155.0,4.0,96.0,25.0,8.0,19.0,7
PRO_1395,relogios_presentes,59.0,901.0,2.0,400.0,16.0,11.0,12.0,71
PRO_1396,papelaria,45.0,151.0,2.0,233.0,20.0,11.0,15.0,66
PRO_1397,telefonia,53.0,285.0,1.0,100.0,19.0,4.0,11.0,68
PRO_1398,eletroportateis,33.0,395.0,1.0,3700.0,28.0,39.0,39.0,63
PRO_1399,esporte_lazer,50.0,258.0,2.0,1000.0,60.0,15.0,15.0,65
PRO_1400,bebes,48.0,776.0,2.0,500.0,20.0,15.0,15.0,6
PRO_1401,eletronicos,60.0,506.0,1.0,2150.0,30.0,30.0,30.0,26
PRO_1402,automotivo,57.0,1031.0,4.0,6250.0,40.0,30.0,30.0,5
PRO_1403,esporte_lazer,58.0,2584.0,1.0,1800.0,16.0,16.0,16.0,65
PRO_1404,moveis_decoracao,59.0,1941.0,4.0,2750.0,105.0,3.0,70.0,39
PRO_1405,cama_mesa_banho,59.0,123.0,2.0,300.0,40.0,8.0,30.0,7
PRO_1406,unknown,51.0,595.0,1.0,1200.0,33.0,2.0,27.0,70
PRO_1407,informatica_acessorios,59.0,1130.0,2.0,243.0,17.0,15.0,12.0,15
PRO_1408,telefonia,38.0,414.0,1.0,150.0,19.0,5.0,20.0,68
PRO_1409,cama_mesa_banho,47.0,701.0,1.0,1000.0,50.0,12.0,12.0,7
PRO_1410,climatizacao,57.0,171.0,2.0,200.0,21.0,8.0,17.0,1
PRO_1411,brinquedos,57.0,364.0,1.0,950.0,68.0,42.0,16.0,69
PRO_1412,construcao_ferramentas_construcao,43.0,408.0,2.0,6397.0,50.0,24.0,48.0,17
PRO_1413,agro_industria_e_comercio,59.0,693.0,6.0,1900.0,45.0,15.0,40.0,0
PRO_1414,market_place,62.0,602.0,1.0,200.0,16.0,16.0,16.0,54
PRO_1415,esporte_lazer,54.0,1786.0,1.0,150.0,20.0,20.0,20.0,65
PRO_1416,cama_mesa_banho,60.0,189.0,1.0,1900.0,36.0,7.0,29.0,7
PRO_1417,pet_shop,50.0,437.0,2.0,150.0,16.0,12.0,15.0,60
PRO_1418,cama_mesa_banho,47.0,718.0,1.0,700.0,28.0,8.0,22.0,7
PRO_1419,moveis_escritorio,63.0,1352.0,1.0,25400.0,64.0,30.0,74.0,57
PRO_1420,brinquedos,41.0,177.0,1.0,900.0,24.0,19.0,17.0,69
PRO_1421,informatica_acessorios,51.0,306.0,1.0,175.0,16.0,12.0,14.0,15
PRO_1422,moveis_sala,31.0,607.0,2.0,9750.0,27.0,15.0,92.0,40
PRO_1423,automotivo,57.0,1062.0,3.0,1750.0,35.0,10.0,35.0,5
PRO_1424,beleza_saude,48.0,2654.0,1.0,1188.0,19.0,12.0,17.0,43
PRO_1425,automotivo,58.0,703.0,6.0,5650.0,47.0,19.0,23.0,5
PRO_1426,relogios_presentes,43.0,315.0,1.0,488.0,16.0,12.0,13.0,71
PRO_1427,perfumaria,55.0,700.0,1.0,500.0,23.0,8.0,15.0,59
PRO_1428,telefonia,51.0,419.0,1.0,350.0,16.0,6.0,11.0,68
PRO_1429,automotivo,54.0,666.0,1.0,3850.0,65.0,25.0,25.0,5
PRO_1430,climatizacao,60.0,3067.0,3.0,300.0,21.0,8.0,17.0,1
PRO_1431,telefonia,19.0,288.0,1.0,203.0,14.0,16.0,14.0,68
PRO_1432,cama_mesa_banho,56.0,527.0,5.0,825.0,29.0,17.0,28.0,7
PRO_1433,informatica_acessorios,37.0,978.0,3.0,1500.0,25.0,15.0,25.0,15
PRO_1434,utilidades_domesticas,53.0,534.0,1.0,4000.0,51.0,25.0,26.0,49
PRO_1435,relogios_presentes,54.0,657.0,1.0,250.0,24.0,10.0,14.0,71
PRO_1436,cama_mesa_banho,59.0,297.0,1.0,2450.0,35.0,10.0,35.0,7
PRO_1437,relogios_presentes,31.0,944.0,2.0,283.0,19.0,14.0,19.0,71
PRO_1438,esporte_lazer,60.0,723.0,1.0,600.0,50.0,12.0,18.0,65
PRO_1439,informatica_acessorios,56.0,901.0,1.0,280.0,20.0,15.0,14.0,15
PRO_1440,moveis_decoracao,61.0,157.0,9.0,3250.0,41.0,15.0,25.0,39
PRO_1441,cama_mesa_banho,54.0,269.0,1.0,1600.0,43.0,15.0,32.0,7
PRO_1442,moveis_sala,37.0,313.0,2.0,4350.0,58.0,16.0,53.0,40
PRO_1443,esporte_lazer,39.0,273.0,4.0,200.0,20.0,6.0,13.0,65
PRO_1444,utilidades_domesticas,36.0,2600.0,1.0,850.0,43.0,5.0,24.0,49
PRO_1445,perfumaria,47.0,918.0,1.0,150.0,16.0,9.0,11.0,59
PRO_1446,utilidades_domesticas,37.0,671.0,1.0,1150.0,31.0,29.0,31.0,49
PRO_1447,esporte_lazer,52.0,1450.0,1.0,1900.0,38.0,25.0,26.0,65
PRO_1448,utilidades_domesticas,40.0,307.0,1.0,1500.0,50.0,16.0,30.0,49
PRO_1449,ferramentas_jardim,44.0,415.0,2.0,5650.0,30.0,25.0,45.0,42
PRO_1450,cool_stuff,41.0,1471.0,1.0,876.0,24.0,23.0,21.0,20
PRO_1451,utilidades_domesticas,46.0,452.0,1.0,26200.0,38.0,33.0,28.0,49
PRO_1452,beleza_saude,46.0,498.0,1.0,440.0,19.0,15.0,14.0,43
PRO_1453,utilidades_domesticas,49.0,821.0,3.0,500.0,16.0,15.0,15.0,49
PRO_1454,unknown,51.0,595.0,1.0,3600.0,39.0,10.0,35.0,70
PRO_1455,utilidades_domesticas,47.0,469.0,1.0,9650.0,22.0,52.0,42.0,49
PRO_1456,utilidades_domesticas,44.0,916.0,2.0,950.0,53.0,5.0,13.0,49
PRO_1457,beleza_saude,53.0,841.0,4.0,1900.0,28.0,5.0,16.0,43
PRO_1458,ferramentas_jardim,57.0,492.0,1.0,25000.0,40.0,40.0,40.0,42
PRO_1459,ferramentas_jardim,34.0,404.0,2.0,125.0,18.0,18.0,18.0,42
PRO_1460,cama_mesa_banho,60.0,662.0,1.0,1150.0,22.0,4.0,28.0,7
PRO_1461,cama_mesa_banho,41.0,735.0,5.0,800.0,20.0,20.0,20.0,7
PRO_1462,bebes,38.0,235.0,2.0,9400.0,75.0,15.0,50.0,6
PRO_1463,esporte_lazer,27.0,202.0,5.0,400.0,70.0,10.0,20.0,65
PRO_1464,esporte_lazer,50.0,315.0,4.0,250.0,22.0,6.0,15.0,65
PRO_1465,relogios_presentes,58.0,509.0,4.0,300.0,16.0,2.0,20.0,71
PRO_1466,brinquedos,58.0,454.0,4.0,390.0,33.0,9.0,18.0,69
PRO_1467,malas_acessorios,51.0,1494.0,10.0,1050.0,30.0,15.0,15.0,53
PRO_1468,cama_mesa_banho,53.0,714.0,1.0,1200.0,33.0,18.0,26.0,7
PRO_1469,brinquedos,16.0,508.0,2.0,300.0,16.0,5.0,16.0,69
PRO_1470,construcao_ferramentas_construcao,44.0,1455.0,6.0,30000.0,100.0,50.0,50.0,17
PRO_1471,utilidades_domesticas,32.0,1172.0,4.0,1200.0,50.0,10.0,15.0,49
PRO_1472,moveis_decoracao,54.0,681.0,4.0,450.0,16.0,21.0,16.0,39
PRO_1473,papelaria,39.0,257.0,2.0,500.0,28.0,12.0,21.0,66
PRO_1474,papelaria,55.0,325.0,3.0,500.0,16.0,11.0,11.0,66
PRO_1475,beleza_saude,55.0,1202.0,3.0,500.0,20.0,10.0,20.0,43
PRO_1476,beleza_saude,38.0,1145.0,2.0,200.0,21.0,8.0,11.0,43
PRO_1477,papelaria,54.0,724.0,2.0,200.0,16.0,7.0,27.0,66
PRO_1478,perfumaria,42.0,931.0,2.0,228.0,18.0,8.0,14.0,59
PRO_1479,cama_mesa_banho,59.0,430.0,1.0,2900.0,42.0,11.0,36.0,7
PRO_1480,brinquedos,58.0,884.0,1.0,250.0,20.0,15.0,20.0,69
PRO_1481,unknown,51.0,595.0,1.0,17100.0,42.0,80.0,30.0,70
PRO_1482,moveis_decoracao,50.0,488.0,3.0,700.0,32.0,4.0,23.0,39
PRO_1483,eletronicos,57.0,1198.0,2.0,250.0,20.0,20.0,20.0,26
PRO_1484,esporte_lazer,37.0,377.0,1.0,300.0,20.0,17.0,17.0,65
PRO_1485,fashion_bolsas_e_acessorios,30.0,358.0,5.0,150.0,16.0,5.0,11.0,28
PRO_1486,cama_mesa_banho,59.0,1841.0,1.0,2350.0,28.0,10.0,28.0,7
PRO_1487,utilidades_domesticas,30.0,718.0,3.0,100.0,17.0,28.0,11.0,49
PRO_1488,esporte_lazer,45.0,190.0,2.0,400.0,29.0,20.0,37.0,65
PRO_1489,perfumaria,47.0,313.0,1.0,500.0,16.0,17.0,15.0,59
PRO_1490,fashion_roupa_infanto_juvenil,47.0,327.0,3.0,300.0,30.0,20.0,20.0,29
PRO_1491,automotivo,52.0,1236.0,1.0,200.0,20.0,6.0,17.0,5
PRO_1492,fashion_bolsas_e_acessorios,31.0,824.0,1.0,100.0,16.0,5.0,16.0,28
PRO_1493,livros_tecnicos,36.0,890.0,1.0,950.0,29.0,3.0,21.0,10
PRO_1494,papelaria,51.0,749.0,2.0,200.0,16.0,7.0,27.0,66
PRO_1495,bebes,58.0,1515.0,1.0,8300.0,20.0,30.0,82.0,6
PRO_1496,brinquedos,47.0,719.0,3.0,1200.0,17.0,21.0,37.0,69
PRO_1497,moveis_escritorio,53.0,1092.0,1.0,8638.0,51.0,62.0,26.0,57
PRO_1498,pcs,55.0,3610.0,4.0,2400.0,16.0,31.0,39.0,14
PRO_1499,esporte_lazer,59.0,355.0,1.0,3450.0,16.0,105.0,55.0,65
PRO_1500,beleza_saude,50.0,686.0,1.0,452.0,25.0,11.0,15.0,43
PRO_1501,informatica_acessorios,57.0,740.0,1.0,1000.0,28.0,15.0,15.0,15
PRO_1502,fashion_bolsas_e_acessorios,54.0,434.0,6.0,120.0,17.0,9.0,17.0,28
PRO_1503,cama_mesa_banho,57.0,677.0,1.0,1200.0,28.0,14.0,16.0,7
PRO_1504,brinquedos,34.0,721.0,2.0,4800.0,60.0,20.0,47.0,69
PRO_1505,beleza_saude,56.0,1448.0,1.0,1450.0,35.0,15.0,20.0,43
PRO_1506,automotivo,47.0,660.0,1.0,13300.0,62.0,62.0,21.0,5
PRO_1507,casa_construcao,53.0,871.0,6.0,450.0,16.0,20.0,16.0,48
PRO_1508,cama_mesa_banho,44.0,459.0,1.0,2150.0,47.0,9.0,38.0,7
PRO_1509,fashion_bolsas_e_acessorios,25.0,202.0,3.0,250.0,18.0,9.0,11.0,28
PRO_1510,utilidades_domesticas,51.0,897.0,2.0,450.0,20.0,10.0,20.0,49
PRO_1511,fashion_bolsas_e_acessorios,53.0,133.0,5.0,150.0,16.0,9.0,11.0,28
PRO_1512,moveis_decoracao,59.0,2001.0,3.0,850.0,69.0,11.0,11.0,39
PRO_1513,papelaria,53.0,367.0,1.0,2343.0,32.0,39.0,35.0,66
PRO_1514,eletronicos,39.0,559.0,1.0,400.0,18.0,8.0,11.0,26
PRO_1515,beleza_saude,50.0,193.0,1.0,30000.0,67.0,64.0,61.0,43
PRO_1516,consoles_games,27.0,205.0,3.0,550.0,34.0,7.0,19.0,16
PRO_1517,esporte_lazer,59.0,2087.0,1.0,200.0,35.0,15.0,15.0,65
PRO_1518,automotivo,59.0,131.0,1.0,750.0,30.0,8.0,30.0,5
PRO_1519,relogios_presentes,57.0,634.0,2.0,120.0,17.0,12.0,13.0,71
PRO_1520,beleza_saude,42.0,639.0,1.0,350.0,19.0,12.0,13.0,43
PRO_1521,consoles_games,30.0,288.0,1.0,200.0,25.0,20.0,15.0,16
PRO_1522,brinquedos,48.0,1156.0,1.0,300.0,17.0,10.0,12.0,69
PRO_1523,perfumaria,42.0,3923.0,1.0,150.0,16.0,8.0,11.0,59
PRO_1524,automotivo,57.0,326.0,2.0,100.0,16.0,10.0,15.0,5
PRO_1525,automotivo,59.0,2034.0,6.0,1975.0,42.0,28.0,31.0,5
PRO_1526,ferramentas_jardim,30.0,2284.0,1.0,1450.0,26.0,15.0,23.0,42
PRO_1527,telefonia,60.0,710.0,2.0,150.0,17.0,8.0,11.0,68
PRO_1528,moveis_decoracao,34.0,259.0,2.0,5700.0,40.0,30.0,40.0,39
PRO_1529,telefonia,60.0,361.0,3.0,150.0,21.0,7.0,14.0,68
PRO_1530,fashion_bolsas_e_acessorios,39.0,412.0,5.0,500.0,30.0,26.0,22.0,28
PRO_1531,papelaria,52.0,177.0,1.0,1000.0,36.0,6.0,29.0,66
PRO_1532,unknown,51.0,595.0,1.0,7000.0,55.0,30.0,45.0,70
PRO_1533,cama_mesa_banho,58.0,231.0,1.0,1600.0,40.0,5.0,30.0,7
PRO_1534,cama_mesa_banho,56.0,383.0,1.0,600.0,16.0,10.0,16.0,7
PRO_1535,esporte_lazer,35.0,1385.0,2.0,650.0,16.0,2.0,11.0,65
PRO_1536,unknown,51.0,595.0,1.0,3550.0,40.0,10.0,40.0,70
PRO_1537,eletrodomesticos,59.0,207.0,3.0,300.0,40.0,25.0,25.0,44
PRO_1538,fashion_bolsas_e_acessorios,55.0,255.0,1.0,150.0,21.0,9.0,14.0,28
PRO_1539,utilidades_domesticas,49.0,1012.0,2.0,500.0,24.0,20.0,23.0,49
PRO_1540,brinquedos,43.0,713.0,3.0,700.0,35.0,7.0,35.0,69
PRO_1541,brinquedos,53.0,724.0,1.0,1400.0,30.0,22.0,22.0,69
PRO_1542,esporte_lazer,39.0,691.0,1.0,200.0,18.0,8.0,14.0,65
PRO_1543,brinquedos,49.0,1214.0,2.0,400.0,23.0,20.0,20.0,69
PRO_1544,cama_mesa_banho,41.0,111.0,1.0,350.0,40.0,4.0,30.0,7
PRO_1545,moveis_decoracao,53.0,811.0,3.0,400.0,50.0,3.0,25.0,39
PRO_1546,perfumaria,25.0,549.0,1.0,550.0,19.0,13.0,18.0,59
PRO_1547,eletrodomesticos,49.0,790.0,2.0,700.0,20.0,6.0,11.0,44
PRO_1548,relogios_presentes,58.0,486.0,7.0,250.0,16.0,2.0,11.0,71
PRO_1549,automotivo,31.0,728.0,2.0,25100.0,64.0,64.0,49.0,5
PRO_1550,moveis_escritorio,43.0,1207.0,1.0,14550.0,56.0,60.0,36.0,57
PRO_1551,cama_mesa_banho,42.0,355.0,1.0,4200.0,53.0,20.0,34.0,7
PRO_1552,construcao_ferramentas_construcao,52.0,510.0,7.0,7300.0,35.0,14.0,35.0,17
PRO_1553,cama_mesa_banho,49.0,638.0,2.0,1150.0,32.0,17.0,22.0,7
PRO_1554,utilidades_domesticas,28.0,321.0,2.0,600.0,26.0,11.0,11.0,49
PRO_1555,automotivo,55.0,713.0,6.0,3650.0,56.0,6.0,76.0,5
PRO_1556,cool_stuff,33.0,897.0,1.0,1600.0,42.0,25.0,15.0,20
PRO_1557,informatica_acessorios,54.0,816.0,4.0,3950.0,20.0,10.0,20.0,15
PRO_1558,unknown,51.0,595.0,1.0,2700.0,44.0,13.0,44.0,70
PRO_1559,cama_mesa_banho,52.0,411.0,1.0,2550.0,42.0,16.0,36.0,7
PRO_1560,cama_mesa_banho,55.0,139.0,3.0,950.0,36.0,6.0,27.0,7
PRO_1561,utilidades_domesticas,52.0,739.0,3.0,8850.0,56.0,30.0,34.0,49
PRO_1562,beleza_saude,50.0,440.0,5.0,300.0,28.0,7.0,21.0,43
PRO_1563,papelaria,44.0,207.0,1.0,200.0,21.0,7.0,14.0,66
PRO_1564,esporte_lazer,50.0,1290.0,3.0,750.0,25.0,7.0,25.0,65
PRO_1565,pet_shop,39.0,619.0,1.0,140.0,19.0,12.0,15.0,60
PRO_1566,papelaria,45.0,319.0,2.0,1450.0,20.0,35.0,29.0,66
PRO_1567,informatica_acessorios,38.0,488.0,1.0,300.0,27.0,5.0,20.0,15
PRO_1568,cool_stuff,53.0,330.0,1.0,2000.0,35.0,44.0,19.0,20
PRO_1569,esporte_lazer,57.0,731.0,1.0,145.0,22.0,18.0,14.0,65
PRO_1570,bebes,42.0,831.0,1.0,417.0,19.0,13.0,13.0,6
PRO_1571,utilidades_domesticas,54.0,974.0,5.0,600.0,32.0,13.0,24.0,49
PRO_1572,brinquedos,43.0,279.0,1.0,281.0,16.0,12.0,14.0,69
PRO_1573,esporte_lazer,32.0,789.0,6.0,3975.0,33.0,20.0,38.0,65
PRO_1574,beleza_saude,54.0,457.0,4.0,1700.0,36.0,10.0,36.0,43
PRO_1575,esporte_lazer,40.0,1416.0,1.0,225.0,22.0,26.0,13.0,65
PRO_1576,market_place,53.0,1377.0,2.0,250.0,18.0,8.0,18.0,54
PRO_1577,telefonia,49.0,1342.0,3.0,300.0,18.0,5.0,12.0,68
PRO_1578,climatizacao,46.0,847.0,1.0,2700.0,32.0,32.0,16.0,1
PRO_1579,moveis_decoracao,54.0,575.0,1.0,150.0,35.0,10.0,25.0,39
PRO_1580,relogios_presentes,60.0,286.0,4.0,900.0,20.0,20.0,20.0,71
PRO_1581,moveis_decoracao,45.0,169.0,1.0,6950.0,50.0,10.0,70.0,39
PRO_1582,relogios_presentes,53.0,301.0,2.0,1183.0,23.0,5.0,26.0,71
PRO_1583,cama_mesa_banho,59.0,230.0,1.0,1350.0,45.0,15.0,35.0,7
PRO_1584,construcao_ferramentas_jardim,40.0,275.0,1.0,100.0,16.0,2.0,11.0,21
PRO_1585,esporte_lazer,39.0,558.0,2.0,1300.0,20.0,20.0,20.0,65
PRO_1586,ferramentas_jardim,36.0,844.0,1.0,2850.0,22.0,15.0,14.0,42
PRO_1587,fashion_calcados,49.0,375.0,6.0,300.0,29.0,7.0,16.0,31
PRO_1588,moveis_sala,59.0,453.0,2.0,3500.0,100.0,5.0,23.0,40
PRO_1589,dvds_blu_ray,39.0,593.0,1.0,200.0,20.0,2.0,14.0,25
PRO_1590,instrumentos_musicais,61.0,1106.0,8.0,5650.0,50.0,15.0,45.0,56
PRO_1591,telefonia,45.0,356.0,2.0,50.0,19.0,3.0,11.0,68
PRO_1592,climatizacao,60.0,803.0,1.0,16550.0,27.0,36.0,54.0,1
PRO_1593,automotivo,49.0,588.0,5.0,1100.0,63.0,9.0,33.0,5
PRO_1594,automotivo,50.0,430.0,1.0,50.0,16.0,11.0,11.0,5
PRO_1595,perfumaria,51.0,933.0,1.0,400.0,27.0,5.0,20.0,59
PRO_1596,unknown,51.0,595.0,1.0,500.0,35.0,25.0,35.0,70
PRO_1597,informatica_acessorios,46.0,468.0,2.0,150.0,19.0,5.0,13.0,15
PRO_1598,beleza_saude,46.0,1871.0,1.0,850.0,28.0,14.0,20.0,43
PRO_1599,telefonia,58.0,597.0,1.0,150.0,19.0,4.0,11.0,68
PRO_1600,bebes,57.0,838.0,8.0,50.0,20.0,8.0,17.0,6
PRO_1601,artes,35.0,1190.0,1.0,15400.0,100.0,4.0,60.0,2
PRO_1602,bebes,57.0,1988.0,2.0,300.0,69.0,11.0,11.0,6
PRO_1603,perfumaria,43.0,259.0,1.0,610.0,22.0,14.0,16.0,59
