review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
RV_1690,OR_35127,5,No Title,Produto entregue conforme contratado.,2018-01-07 00:00:00,2018-01-11 16:01:41
RV_1691,OR_59304,4,No Title,No Comment,2017-08-13 00:00:00,2017-08-15 19:43:09
RV_1692,OR_79581,5,No Title,No Comment,2018-06-22 00:00:00,2018-06-23 01:31:15
RV_1693,OR_87192,5,No Title,No Comment,2017-08-13 00:00:00,2017-08-14 19:12:39
RV_1694,OR_16590,5,No Title,Segunda compra na loja. Estou muito satisfeito. Produtos chegaram rapidamente. Recomendo. ,2017-12-01 00:00:00,2017-12-04 12:46:32
RV_1695,OR_10564,5,No Title,No Comment,2017-12-20 00:00:00,2017-12-20 23:10:31
RV_1696,OR_80147,3,No Title,No Comment,2018-06-08 00:00:00,2018-06-10 23:37:21
RV_1697,OR_63987,5,No Title,No Comment,2017-07-18 00:00:00,2017-07-19 11:29:30
RV_1698,OR_32378,5,Muito bom ,Adorei os produtos somente achei muito ruim ter de pagar 2 fretes para o mesmo produto do mesmo vendedor ,2018-07-21 00:00:00,2018-07-24 22:38:30
RV_1699,OR_81246,5,No Title,No Comment,2017-12-06 00:00:00,2017-12-08 18:45:29
RV_1700,OR_48132,5,No Title,"Gostei, som mt. bom.",2017-08-18 00:00:00,2017-08-20 23:45:12
RV_1701,OR_86363,5,No Title,No Comment,2017-08-29 00:00:00,2017-09-01 01:11:23
RV_1702,OR_49270,5,Recomendo,Entrega antes do prazo - Otimo,2018-08-15 00:00:00,2018-08-15 20:28:11
RV_1703,OR_24574,5,No Title,"Há varios anos compro na loja stark e até agora, nada tenho a reclamar.",2017-07-29 00:00:00,2017-08-14 14:03:45
RV_1704,OR_88091,1,Produto errado,No Comment,2018-07-14 00:00:00,2018-07-15 17:21:36
RV_1705,OR_86618,4,No Title,No Comment,2018-01-30 00:00:00,2018-01-30 22:47:13
RV_1706,OR_68630,5,No Title,No Comment,2018-08-29 00:00:00,2018-08-29 21:20:16
RV_1707,OR_51302,5,No Title,No Comment,2018-02-21 00:00:00,2018-02-22 18:20:43
RV_1708,OR_121,3,No Title,No Comment,2018-03-23 00:00:00,2018-03-23 10:19:03
RV_1709,OR_8796,5,No Title,Ainda não recebi o produto ,2017-10-14 00:00:00,2017-10-16 15:32:06
RV_1710,OR_8109,4,No Title,No Comment,2017-08-08 00:00:00,2017-08-09 18:42:42
RV_1711,OR_74361,5,No Title,No Comment,2017-11-02 00:00:00,2017-11-03 00:03:17
RV_1712,OR_48702,5,No Title,No Comment,2018-02-27 00:00:00,2018-03-01 14:32:14
RV_1713,OR_35879,5,No Title,No Comment,2017-03-23 00:00:00,2017-03-25 21:55:45
RV_1714,OR_23618,5,Entrega super rápida,"lannister está de parabéns, entrega super rápida.",2018-07-28 00:00:00,2018-07-28 20:41:07
RV_1715,OR_91822,5,Esta Super Aprovado,"Balança de ótima qualidade, tem suprido as minha necessidade com muita eficiência. ",2018-04-27 00:00:00,2018-05-08 03:59:38
RV_1716,OR_57622,5,No Title,No Comment,2017-06-17 00:00:00,2017-06-17 23:14:59
RV_1717,OR_58080,1,Produto veio diferente ,Produto veio diferente ao anuncuado. Liguei e só esperando o código para a devolução do produto e reembolso do valor pago.,2018-07-26 00:00:00,2018-07-26 21:25:30
RV_1718,OR_7251,3,No Title,"Parabéns entrega antes da data prevista, um produto bom e barato som do produto muito bom corrir com ele não me incomodo não ficou caindo ou folgando no meu ouvido olha que corrir 8 km recomendo.",2018-03-25 00:00:00,2018-03-25 21:56:46
RV_1719,OR_62157,4,No Title,No Comment,2017-06-08 00:00:00,2017-06-10 03:15:20
RV_1720,OR_89053,5,No Title,No Comment,2017-05-30 00:00:00,2017-06-02 12:09:48
RV_1721,OR_2804,5,No Title,No Comment,2017-02-10 00:00:00,2017-02-14 15:03:41
RV_1722,OR_65195,5,No Title,No Comment,2018-06-08 00:00:00,2018-06-08 21:43:29
RV_1723,OR_39087,5,No Title,"Loja totalmente confiável, produto entregue antes do prazo, todo o trajeto do produto foi informado corretamente! Produto foi entregue em perfeitas condições para uso, e exatamente como solicitado! ",2017-04-14 00:00:00,2017-04-15 02:57:01
RV_1724,OR_85029,5,No Title,Produto bom e entrega rápida,2017-08-15 00:00:00,2017-08-17 23:45:28
RV_1725,OR_90300,4,No Title,No Comment,2017-05-03 00:00:00,2017-05-04 17:28:12
RV_1726,OR_56662,1,No Title,"Falta de respeito com consumidor; produto mal embalado, vidros sem lacre vazando; náo recebi autorização de devolução, mesmo tendo reclamado no dia da entrega; o pior, terei que levar ao correio",2017-03-30 00:00:00,2017-04-01 16:28:09
RV_1727,OR_35554,3,No Title,No Comment,2018-06-16 00:00:00,2018-06-18 01:57:24
RV_1728,OR_18549,5,No Title,No Comment,2018-08-31 00:00:00,2018-09-03 14:39:35
RV_1729,OR_11215,5,No Title,Bom,2018-03-29 00:00:00,2018-03-31 10:29:42
RV_1730,OR_71073,5,No Title,No Comment,2018-06-24 00:00:00,2018-06-24 04:03:06
RV_1731,OR_27650,5,No Title,No Comment,2018-08-01 00:00:00,2018-08-03 16:36:24
RV_1732,OR_14062,5,No Title,"Melhor preço e entrega super rápida, sou fregues a muito tempo, loja totalmente confiável...",2017-09-07 00:00:00,2017-09-08 20:56:56
RV_1733,OR_81009,5,No Title,No Comment,2018-04-06 00:00:00,2018-04-06 21:05:56
RV_1734,OR_35259,4,No Title,No Comment,2017-12-09 00:00:00,2017-12-13 11:45:29
RV_1735,OR_41550,4,No Title,No Comment,2017-07-21 00:00:00,2017-07-28 18:38:00
RV_1736,OR_5908,5,No Title,e a melhor loja para fazer compras,2018-01-16 00:00:00,2018-01-17 08:43:57
RV_1737,OR_38631,5,No Title,No Comment,2017-02-25 00:00:00,2017-03-01 13:30:56
RV_1738,OR_91769,3,No Title,No Comment,2018-07-31 00:00:00,2018-08-01 10:26:05
RV_1739,OR_30750,3,No Title,No Comment,2017-08-31 00:00:00,2017-09-01 00:59:11
RV_1740,OR_36364,5,No Title,No Comment,2018-08-23 00:00:00,2018-08-24 00:38:38
RV_1741,OR_2897,5,No Title,No Comment,2017-12-30 00:00:00,2017-12-31 12:26:08
RV_1742,OR_23492,5,No Title,Bom demais,2018-02-15 00:00:00,2018-02-16 14:06:20
RV_1743,OR_12203,5,No Title,"Lojas lannister - cumpre prazo, mercadoria correto... tudo certinho. O único problema que meu nome está incorreto e não consigo corrigi-lo. ",2017-11-14 00:00:00,2017-11-17 05:03:09
RV_1744,OR_38310,5,No Title,No Comment,2017-10-19 00:00:00,2017-10-19 15:22:35
RV_1745,OR_64317,5,No Title,No Comment,2017-03-31 00:00:00,2017-04-01 03:30:40
RV_1746,OR_44722,5,No Title,No Comment,2018-04-28 00:00:00,2018-04-30 01:32:05
RV_1747,OR_27458,5,No Title,No Comment,2017-03-25 00:00:00,2017-03-28 13:54:12
RV_1748,OR_24616,4,No Title,No Comment,2017-06-28 00:00:00,2017-06-29 11:34:47
RV_1749,OR_53725,3,No Title,No Comment,2018-01-19 00:00:00,2018-01-19 20:43:41
RV_1750,OR_45964,5,No Title,No Comment,2017-11-04 00:00:00,2017-11-05 13:25:06
RV_1751,OR_83363,5,No Title,Entrega super rápida! Produto de acordo com as características descritas no site! Excelente!,2017-08-16 00:00:00,2017-08-16 22:09:15
RV_1752,OR_78968,2,No Title,"Pensei que o defletor era uma grande placa, porém são 3 pequenas peças, que se encaixam uma na outra. sinceramente não gostei pois no mercado há opção de peça única, mais bonita e com melhor design. ",2017-02-22 00:00:00,2017-02-24 23:44:04
RV_1753,OR_34428,5,No Title,No Comment,2018-05-04 00:00:00,2018-05-07 12:29:13
RV_1754,OR_46455,1,No Title,não fiquei satisfeito com o material do produto,2017-10-06 00:00:00,2017-11-03 20:29:08
RV_1755,OR_48280,5,No Title,"SUPER RECOMENDO O PRODUTO E A LOJA.
VEIJO CERTINHO E ANTES DO PRAZO PREVISTO",2017-09-21 00:00:00,2017-09-22 10:28:13
RV_1756,OR_64697,3,RECOMENDO,No Comment,2018-05-03 00:00:00,2018-05-03 20:23:34
RV_1757,OR_61760,2,No Title,Mais agilidade na entrega ,2017-12-21 00:00:00,2017-12-21 11:47:02
RV_1758,OR_45186,5,No Title,No Comment,2017-06-22 00:00:00,2017-06-23 12:21:31
RV_1759,OR_7984,5,No Title,Lugar ótimo pra fazer compras !,2017-06-21 00:00:00,2017-06-22 05:17:34
RV_1760,OR_78783,1,No Title,"Ate agora nao revebi o produto.
Espero que ao menos a pontuação tenha sido feita de acordo com a promoção.",2018-02-26 00:00:00,2018-02-26 14:32:54
RV_1761,OR_50924,5,No Title,No Comment,2018-02-18 00:00:00,2018-02-18 22:00:57
RV_1762,OR_42444,5,Muito bom," Entrega no prazo , gostei",2018-06-16 00:00:00,2018-06-16 22:09:36
RV_1763,OR_42049,5,No Title,No Comment,2018-01-23 00:00:00,2018-02-01 10:44:30
RV_1764,OR_68744,5,super recomendo,No Comment,2018-08-16 00:00:00,2018-08-17 11:35:39
RV_1765,OR_54,5,No Title,No Comment,2018-05-31 00:00:00,2018-05-31 23:19:37
RV_1766,OR_18165,4,No Title,"O tamanho G ta pequeno , ele é G adulto ou infantil ?",2017-09-12 00:00:00,2017-09-13 20:35:45
RV_1767,OR_39828,5,No Title,No Comment,2018-04-27 00:00:00,2018-04-28 16:11:02
RV_1768,OR_unknown,1,No Title,Me venderam um produto que não tinham para entregar,2017-07-22 00:00:00,2017-07-25 01:56:14
RV_1769,OR_61724,5,No Title,No Comment,2018-01-23 00:00:00,2018-01-24 00:06:32
RV_1770,OR_41244,5,No Title,"Chegou no prazo determinado, muito bem embrulhado.
Estou satisfeita.",2017-11-23 00:00:00,2017-11-23 16:11:33
RV_1771,OR_65544,3,No Title,"A estampa é muito bonita, mas o enchimento é muito ruim .",2018-06-08 00:00:00,2018-06-08 21:04:25
RV_1772,OR_10401,2,No Title,No Comment,2018-05-08 00:00:00,2018-05-13 19:45:31
RV_1773,OR_70401,1,No Title,O botão para abrir o carro não está funcionando.,2017-12-12 00:00:00,2018-01-04 12:41:01
RV_1774,OR_42745,5,Entrega antes do previsto,Produto ótimo. .. chegou antes do esperado.,2018-08-28 00:00:00,2018-08-29 00:41:47
RV_1775,OR_92201,3,No Title,"Bom produto
",2018-04-11 00:00:00,2018-04-13 17:38:35
RV_1776,OR_81604,3,No Title,No Comment,2018-08-01 00:00:00,2018-08-01 15:23:32
RV_1777,OR_83559,5,super recomendo.,"Otimo deu tudo certinho 
nota 10.",2018-08-17 00:00:00,2018-08-28 18:48:58
RV_1778,OR_23127,5,No Title,Muito bom recomendo.,2018-02-24 00:00:00,2018-02-25 02:46:58
RV_1779,OR_38667,5,No Title,perfeito.,2018-03-10 00:00:00,2018-03-15 23:32:38
RV_1780,OR_83550,5,No Title,No Comment,2017-12-05 00:00:00,2017-12-06 10:04:06
RV_1781,OR_9663,5,No Title,No Comment,2018-02-06 00:00:00,2018-02-21 16:57:07
RV_1782,OR_27073,2,No Title,"só recebi um dos produtos...
até o momento não recebi o Conjunto Quadros Decorativos Fé Amor Família com Vidro A4 ...
no aguardo",2018-03-13 00:00:00,2018-03-14 13:09:09
RV_1783,OR_63772,3,No Title,No Comment,2018-03-23 00:00:00,2018-03-26 11:37:26
RV_1784,OR_85286,5,No Title,"preço bom, produto ótimo e entrega rápida",2017-11-24 00:00:00,2017-11-25 02:21:57
RV_1785,OR_29719,4,No Title,No Comment,2018-08-28 00:00:00,2018-09-01 22:56:39
RV_1786,OR_81879,5,No Title,No Comment,2018-07-13 00:00:00,2018-07-16 13:13:01
RV_1787,OR_1219,5,Otimo,Ótimo produto e chegou antes do prazo,2018-08-19 00:00:00,2018-08-19 17:56:50
RV_1788,OR_10822,4,No Title,correto,2017-12-21 00:00:00,2017-12-27 18:27:32
RV_1789,OR_44501,5,No Title,Recomendo... chegou dentro do prazo.,2018-01-18 00:00:00,2018-01-20 23:35:30
RV_1790,OR_68002,3,No Title,bom,2017-03-11 00:00:00,2017-03-14 11:15:41
RV_1791,OR_29421,5,No Title,No Comment,2017-06-22 00:00:00,2017-06-26 12:50:29
RV_1792,OR_82618,5,Kit festa,"Excelente produto, veio embaço perfeitamente, chegou antes do previsto. Amei",2018-04-26 00:00:00,2018-04-26 17:29:01
RV_1793,OR_75065,5,No Title,otimo de se comprar ,2017-05-16 00:00:00,2017-05-19 11:41:31
RV_1794,OR_78392,4,Recomendo,Produto chegou dentro do prazo,2018-05-10 00:00:00,2018-05-14 00:58:35
RV_1795,OR_46558,5,No Title,"Muito bom 
",2017-10-05 00:00:00,2017-10-05 21:38:09
RV_1796,OR_36410,5,No Title,No Comment,2017-06-14 00:00:00,2017-06-15 23:37:38
RV_1797,OR_35148,5,No Title,No Comment,2017-09-20 00:00:00,2017-09-20 21:43:17
RV_1798,OR_34342,5,No Title,No Comment,2017-08-22 00:00:00,2017-08-23 15:07:10
RV_1799,OR_5998,4,muito bom,"Produto de otima qualidade, parabéns.",2018-06-21 00:00:00,2018-06-26 10:42:01
RV_1800,OR_94900,4,No Title,muito boa a loja,2018-07-24 00:00:00,2018-07-24 19:42:04
RV_1801,OR_64399,4,No Title,"entregue antes do prazo, sistema de acompanhamento do produto credibiliza a loja. ",2017-03-17 00:00:00,2017-03-21 14:47:55
RV_1802,OR_12960,2,No Title,Boa tarde meu produto veio faltando peças e do tempo que compro pela lojas lannister sempre veio certinho e dessa vez não ,2018-03-02 00:00:00,2018-03-04 19:31:02
RV_1803,OR_6059,1,No Title,No Comment,2018-03-28 00:00:00,2018-03-28 10:44:54
RV_1804,OR_67114,5,super recomendo,chegou antes do prazo,2018-08-23 00:00:00,2018-08-27 14:01:19
RV_1805,OR_9484,1,Não recebi ,Tá demorando mt,2018-05-23 00:00:00,2018-05-25 12:32:38
RV_1806,OR_58420,5,No Title,No Comment,2018-08-11 00:00:00,2018-08-11 19:50:43
RV_1807,OR_93277,5,No Title,No Comment,2018-08-28 00:00:00,2018-09-09 07:18:08
RV_1808,OR_87027,5,No Title,No Comment,2017-09-27 00:00:00,2017-09-28 00:31:07
RV_1809,OR_63727,2,No Title,"Infelizmente o produto veio com defeito, a mídia esta corrompida....Perdi a troca pois inutilizei a embalagem sem antes testar, o que me deixa incapacitado de trocar...",2018-06-07 00:00:00,2018-06-09 11:12:14
RV_1810,OR_66261,5,Ótimo ,Eu amei o produto. Chegou antes do prazo ,2018-07-12 00:00:00,2018-07-12 18:44:55
RV_1811,OR_75483,5,No Title,No Comment,2017-11-22 00:00:00,2017-11-24 17:58:44
RV_1812,OR_4501,4,No Title,No Comment,2017-11-11 00:00:00,2017-11-15 18:44:05
RV_1813,OR_72370,5,No Title,No Comment,2017-12-13 00:00:00,2017-12-16 19:28:21
RV_1814,OR_50683,5,No Title,No Comment,2018-04-18 00:00:00,2018-04-21 18:49:51
RV_1815,OR_79109,4,No Title,No Comment,2018-04-24 00:00:00,2018-04-24 22:53:05
RV_1816,OR_46254,5,No Title,Eu compro sempre no baratheon e adoro tudo.,2017-09-29 00:00:00,2017-09-29 22:14:43
RV_1817,OR_43290,5,No Title,No Comment,2017-11-01 00:00:00,2017-11-04 02:50:48
RV_1818,OR_67300,5,No Title,No Comment,2017-05-16 00:00:00,2017-05-16 13:17:50
RV_1819,OR_67477,4,No Title,No Comment,2017-03-30 00:00:00,2017-04-03 15:24:53
RV_1820,OR_12183,4,No Title,No Comment,2018-05-13 00:00:00,2018-05-13 20:13:20
RV_1821,OR_1996,5,No Title,No Comment,2017-12-28 00:00:00,2018-01-01 18:22:33
RV_1822,OR_216,5,No Title,Sempre cumpre os prazos de entregues,2018-02-01 00:00:00,2018-02-04 20:43:30
RV_1823,OR_81600,5,No Title,tudo aconteceu como o previsto,2017-12-22 00:00:00,2017-12-24 11:04:20
RV_1824,OR_77445,5,Ótimo ,Entrega rápida produto perfeito ,2018-04-28 00:00:00,2018-04-28 21:18:23
RV_1825,OR_33738,3,No Title,No Comment,2017-12-20 00:00:00,2017-12-25 13:12:51
RV_1826,OR_63554,1,Você paga 2 e recebe 1,"ROUBO! Na nota fiscal são 2 unidades mas no embrulho vem apenas UMA.
Querem cobrar sem entregar?",2018-05-15 00:00:00,2018-05-16 01:04:52
RV_1827,OR_13405,5,No Title,No Comment,2018-08-28 00:00:00,2018-08-28 13:07:10
RV_1828,OR_58520,5,No Title,No Comment,2017-09-01 00:00:00,2017-09-05 15:29:58
RV_1829,OR_94219,5,No Title,No Comment,2017-06-02 00:00:00,2017-06-05 10:36:03
RV_1830,OR_34833,5,No Title,No Comment,2017-11-25 00:00:00,2017-11-26 01:31:23
RV_1831,OR_70429,5,No Title,No Comment,2018-06-21 00:00:00,2018-06-21 23:20:20
RV_1832,OR_52521,1,No Title,NAO ENVIOU O MEU PEDIDO ,2017-04-21 00:00:00,2017-04-24 13:38:31
RV_1833,OR_44854,5,No Title,Excelente produto para colecionador. Recomendo!,2017-11-04 00:00:00,2017-11-05 20:19:49
RV_1834,OR_17718,4,No Title,No Comment,2017-07-11 00:00:00,2017-07-12 20:33:03
RV_1835,OR_77922,5,No Title,No Comment,2017-08-19 00:00:00,2017-08-23 02:24:23
RV_1836,OR_41757,5,No Title,"Produto original, entrega rápida e bom preço!!!",2017-12-19 00:00:00,2017-12-20 14:20:52
RV_1837,OR_54394,5,No Title,No Comment,2017-02-16 00:00:00,2017-02-19 05:24:11
RV_1838,OR_92364,4,No Title,Produto bom e entrega no tempo rapido excelente,2017-05-20 00:00:00,2017-05-22 11:50:20
RV_1839,OR_61526,5,Excelente ,Adorei o produto é a compra excelente!,2018-06-28 00:00:00,2018-07-01 00:51:07
RV_1840,OR_74640,5,RECOMENDO SIM,"ASPIRADOR MUITO BOM, LEVE E FÁCIL DE MANUSEAR!",2018-08-28 00:00:00,2018-08-31 20:47:46
RV_1841,OR_74305,5,No Title,No Comment,2018-02-08 00:00:00,2018-02-10 10:22:09
RV_1842,OR_59828,1,No Title,No Comment,2017-05-11 00:00:00,2017-05-11 17:34:51
RV_1843,OR_76713,3,No Title,No Comment,2018-02-02 00:00:00,2018-02-04 22:20:14
RV_1844,OR_63589,4,No Title,No Comment,2018-06-07 00:00:00,2018-06-13 19:36:08
RV_1845,OR_58289,5,No Title,No Comment,2018-01-28 00:00:00,2018-01-29 00:04:44
RV_1846,OR_81642,5,No Title,No Comment,2017-12-03 00:00:00,2017-12-18 15:59:21
RV_1847,OR_81037,2,No Title,"Material do produto bom, porém não cabe perfeitamente.",2018-02-22 00:00:00,2018-02-23 13:14:58
RV_1848,OR_97316,5,No Title,"Compensa comprar. Pra quem quer um material de reserva pra usar em treinos, vale bastante.",2017-10-10 00:00:00,2017-10-13 16:16:02
RV_1849,OR_57138,5,No Title,Veio certinho e rapido boa qualidade!,2018-04-13 00:00:00,2018-04-14 12:19:32
RV_1850,OR_54715,5,No Title,Produto lindo e de ótima qualidade ,2018-02-27 00:00:00,2018-03-01 21:03:48
RV_1851,OR_31155,5,No Title,"Produto de qualidade,recomendo...",2017-02-24 00:00:00,2017-02-25 00:48:15
RV_1852,OR_59738,5,No Title,Produto entregue dentro do prazo previsto,2017-05-25 00:00:00,2017-05-26 01:29:45
RV_1853,OR_44363,5,No Title,No Comment,2018-08-18 00:00:00,2018-08-22 00:54:59
RV_1854,OR_36500,5,No Title,"O poduto é muito bom eu recomendo
É chegou rápido",2017-08-12 00:00:00,2017-08-13 12:49:46
RV_1855,OR_29250,5,No Title,No Comment,2018-06-27 00:00:00,2018-06-30 12:18:53
RV_1856,OR_51032,5,No Title,Recomendo !,2017-10-04 00:00:00,2017-10-07 02:22:31
RV_1857,OR_38433,5,No Title,No Comment,2017-07-05 00:00:00,2017-07-08 00:14:01
RV_1858,OR_9472,3,No Title,No Comment,2017-07-18 00:00:00,2017-07-19 02:05:01
RV_1859,OR_43892,3,Desta compra não gostei.,"Veio um relógio feminino no lugar do relógio masculino que eu pedi, fiz o cancelamento e a devolução do que eu recebi e também sobre o estorno e não recebi nenhuma resposta.",2018-06-19 00:00:00,2018-06-27 23:17:14
RV_1860,OR_67607,5,No Title,No Comment,2018-08-16 00:00:00,2018-08-18 18:22:49
RV_1861,OR_10432,5,No Title,No Comment,2017-05-24 00:00:00,2017-06-09 21:58:25
RV_1862,OR_62092,3,No Title,No Comment,2017-10-21 00:00:00,2017-10-24 20:59:47
RV_1863,OR_97797,3,No Title,No Comment,2018-03-21 00:00:00,2018-03-24 12:29:47
RV_1864,OR_32563,4,No Title,No Comment,2018-03-22 00:00:00,2018-03-23 12:08:22
RV_1865,OR_63273,4,No Title,Muito bim,2017-11-28 00:00:00,2017-11-28 21:16:33
RV_1866,OR_13053,4,No Title,Ou a película é errada ou o modelo não protege toda a frente,2017-06-09 00:00:00,2017-06-10 18:26:24
RV_1867,OR_29783,5,No Title,Satisfatório!,2018-03-17 00:00:00,2018-03-17 23:46:19
RV_1868,OR_14625,5,No Title,Excelente.,2018-01-31 00:00:00,2018-02-02 22:37:57
RV_1869,OR_56236,5,Ótimo ,Gosto muito de comprar com lojas lannister. São confiáveis. ,2018-04-26 00:00:00,2018-04-27 01:16:25
RV_1870,OR_34278,4,SATISFEITO,No Comment,2018-08-23 00:00:00,2018-08-28 15:05:58
RV_1871,OR_34159,5,No Title,No Comment,2017-08-31 00:00:00,2017-09-01 00:55:39
RV_1872,OR_23823,4,No Title,No Comment,2017-09-12 00:00:00,2017-09-12 22:12:51
RV_1873,OR_9356,5,No Title,No Comment,2017-10-12 00:00:00,2017-10-16 23:41:30
RV_1874,OR_61383,3,Capa veio na cor errada,"Comprei a capa de cor preta, porém recebi em 23/07/2018 na cor branca, gostaria de trocar, visto que o produto veio na cor errada.",2018-07-24 00:00:00,2018-07-24 19:09:01
RV_1875,OR_63860,2,No Title,"Não recebi o produto na data prevista, enviei várias mensagens p informações, ja q no rastreamento estava parado há 3 semanas, simplesmente não gostei e não recomendo entrega da targaryen",2017-12-30 00:00:00,2017-12-30 23:41:46
RV_1876,OR_88224,5,No Title,No Comment,2018-05-03 00:00:00,2018-05-05 20:45:39
RV_1877,OR_56435,5,No Title,No Comment,2018-07-24 00:00:00,2018-07-26 18:35:37
RV_1878,OR_97457,4,No Title,No Comment,2017-09-21 00:00:00,2017-09-22 14:58:35
RV_1879,OR_97981,5,No Title,No Comment,2018-08-26 00:00:00,2018-08-28 00:25:13
RV_1880,OR_20060,5,Muito bom,Produto chegou bem antes da data prevista ,2018-05-24 00:00:00,2018-05-24 21:23:01
RV_1881,OR_33948,5,No Title,Gostei mto do produto!,2017-12-07 00:00:00,2017-12-12 01:13:50
RV_1882,OR_77636,4,No Title,No Comment,2017-10-29 00:00:00,2017-10-29 02:52:08
RV_1883,OR_1019,5,No Title,Estou muito satisfeita ,2017-09-13 00:00:00,2017-09-14 02:33:23
RV_1884,OR_91569,5,No Title,No Comment,2018-03-27 00:00:00,2018-03-28 00:36:47
RV_1885,OR_87063,2,No Title,Eu comprei 2 unidades do papel de parede. Mas só Chegou 1 rolo. Como resolver essa situação m,2018-04-11 00:00:00,2018-04-11 20:49:29
RV_1886,OR_51844,4,No Title,No Comment,2017-12-23 00:00:00,2017-12-26 10:04:41
RV_1887,OR_34242,5,No Title,Super recomendo a loja. Produto entregue muito antes do prazo e de excelente qualidade.,2017-04-05 00:00:00,2017-04-05 21:45:55
RV_1888,OR_55021,5,No Title,No Comment,2017-08-26 00:00:00,2017-08-29 22:57:08
RV_1889,OR_30595,4,No Title,No Comment,2018-01-25 00:00:00,2018-01-30 14:48:59
RV_1890,OR_53863,4,No Title,No Comment,2018-08-10 00:00:00,2018-08-11 13:01:29
RV_1891,OR_32504,5,OTIMA,No Comment,2018-07-31 00:00:00,2018-07-31 18:22:32
RV_1892,OR_77326,5,No Title,Muito bom. Entrega antecipada faz a diferença;,2018-01-14 00:00:00,2018-01-19 16:40:41
RV_1893,OR_83089,5,Gostei muito do produto ,No Comment,2018-06-26 00:00:00,2018-06-27 14:07:10
