customer_id,customer_zip_code_prefix,customer_city,customer_state,customer_state_encoded,customer_city_encoded
CUS_8263,73060,sobradinho,DF,6,3747
CUS_8264,83322,pinhais,PR,17,2848
CUS_8265,28909,cabo frio,RJ,18,609
CUS_8266,73755,planaltina,GO,8,2909
CUS_8267,22221,rio de janeiro,RJ,18,3155
CUS_8268,13054,campinas,SP,25,707
CUS_8269,85862,foz do iguacu,PR,17,1378
CUS_8270,55500,escada,PE,15,1273
CUS_8271,85170,pinhao,PR,17,2852
CUS_8272,8030,sao paulo,SP,25,3597
CUS_8273,22710,rio de janeiro,RJ,18,3155
CUS_8274,22743,rio de janeiro,RJ,18,3155
CUS_8275,13160,artur nogueira,SP,25,314
CUS_8276,13490,cordeiropolis,SP,25,1049
CUS_8277,27998,carapebus,RJ,18,819
CUS_8278,8766,mogi das cruzes,SP,25,2341
CUS_8279,12609,lorena,SP,25,2114
CUS_8280,95330,veranopolis,RS,22,4039
CUS_8281,12235,sao jose dos campos,SP,25,3554
CUS_8282,4204,sao paulo,SP,25,3597
CUS_8283,14075,ribeirao preto,SP,25,3132
CUS_8284,8330,sao paulo,SP,25,3597
CUS_8285,6330,carapicuiba,SP,25,820
CUS_8286,3975,sao paulo,SP,25,3597
CUS_8287,30840,belo horizonte,MG,10,453
CUS_8288,3918,sao paulo,SP,25,3597
CUS_8289,13470,americana,SP,25,151
CUS_8290,89230,joinville,SC,23,1989
CUS_8291,5573,sao paulo,SP,25,3597
CUS_8292,20551,rio de janeiro,RJ,18,3155
CUS_8293,66620,belem,PA,13,448
CUS_8294,85900,toledo,PR,17,3874
CUS_8295,41339,salvador,BA,4,3247
CUS_8296,8560,poa,SP,25,2915
CUS_8297,5376,sao paulo,SP,25,3597
CUS_8298,57311,arapiraca,AL,1,254
CUS_8299,3379,sao paulo,SP,25,3597
CUS_8300,30620,belo horizonte,MG,10,453
CUS_8301,27313,barra mansa,RJ,18,413
CUS_8302,75550,inaciolandia,GO,8,1659
CUS_8303,95930,cruzeiro do sul,RS,22,1129
CUS_8304,68473,novo repartimento,PA,13,2564
CUS_8305,12514,guaratingueta,SP,25,1521
CUS_8306,22713,rio de janeiro,RJ,18,3155
CUS_8307,96810,santa cruz do sul,RS,22,3282
CUS_8308,87140,paicandu,PR,17,2629
CUS_8309,6132,osasco,SP,25,2594
CUS_8310,12238,sao jose dos campos,SP,25,3554
CUS_8311,93544,novo hamburgo,RS,22,2552
CUS_8312,9840,sao bernardo do campo,SP,25,3428
CUS_8313,76824,porto velho,RO,20,2986
CUS_8314,36010,juiz de fora,MG,10,2005
CUS_8315,14010,ribeirao preto,SP,25,3132
CUS_8316,89820,xanxere,SC,23,4109
CUS_8317,22031,rio de janeiro,RJ,18,3155
CUS_8318,49400,lagarto,SE,24,2033
CUS_8319,29306,cachoeiro de itapemirim,ES,7,632
CUS_8320,6253,osasco,SP,25,2594
CUS_8321,78520,guaranta do norte,MT,12,1512
CUS_8322,99145,coxilha,RS,22,1096
CUS_8323,69060,manaus,AM,2,2185
CUS_8324,24412,sao goncalo,RJ,18,3471
CUS_8325,31844,belo horizonte,MG,10,453
CUS_8326,23520,rio de janeiro,RJ,18,3155
CUS_8327,4766,sao paulo,SP,25,3597
CUS_8328,65071,sao luis,MA,9,3566
CUS_8329,13212,jundiai,SP,25,2010
CUS_8330,4747,sao paulo,SP,25,3597
CUS_8331,11085,santos,SP,25,3415
CUS_8332,31330,belo horizonte,MG,10,453
CUS_8333,39803,teofilo otoni,MG,10,3839
CUS_8334,55590,ipojuca,PE,15,1702
CUS_8335,81610,curitiba,PR,17,1143
CUS_8336,36880,muriae,MG,10,2426
CUS_8337,9560,sao caetano do sul,SP,25,3433
CUS_8338,28635,nova friburgo,RJ,18,2501
CUS_8339,30455,belo horizonte,MG,10,453
CUS_8340,31110,belo horizonte,MG,10,453
CUS_8341,16290,brauna,SP,25,561
CUS_8342,82700,curitiba,PR,17,1143
CUS_8343,58030,joao pessoa,PB,14,1983
CUS_8344,28893,rio das ostras,RJ,18,3152
CUS_8345,89980,campo ere,SC,23,722
CUS_8346,79004,campo grande,MS,11,725
CUS_8347,13211,jundiai,SP,25,2010
CUS_8348,85817,cascavel,PR,17,867
CUS_8349,13843,mogi-guacu,SP,25,2343
CUS_8350,71010,brasilia,DF,6,558
CUS_8351,78520,guaranta do norte,MT,12,1512
CUS_8352,87020,maringa,PR,17,2242
CUS_8353,89206,joinville,SC,23,1989
CUS_8354,7054,guarulhos,SP,25,1529
CUS_8355,63500,iguatu,CE,5,1637
CUS_8356,87020,maringa,PR,17,2242
CUS_8357,75094,anapolis,GO,8,165
CUS_8358,44850,morro do chapeu,BA,4,2402
CUS_8359,4883,sao paulo,SP,25,3597
CUS_8360,23040,rio de janeiro,RJ,18,3155
CUS_8361,22430,rio de janeiro,RJ,18,3155
CUS_8362,29166,serra,ES,7,3690
CUS_8363,29010,vitoria,ES,7,4087
CUS_8364,25935,mage,RJ,18,2167
CUS_8365,33600,pedro leopoldo,MG,10,2781
CUS_8366,1546,sao paulo,SP,25,3597
CUS_8367,94185,gravatai,RS,22,1474
CUS_8368,20260,rio de janeiro,RJ,18,3155
CUS_8369,13040,campinas,SP,25,707
CUS_8370,18271,tatui,SP,25,3823
CUS_8371,6702,cotia,SP,25,1092
CUS_8372,35701,sete lagoas,MG,10,3719
CUS_8373,6150,osasco,SP,25,2594
CUS_8374,80730,curitiba,PR,17,1143
CUS_8375,22240,rio de janeiro,RJ,18,3155
CUS_8376,9790,sao bernardo do campo,SP,25,3428
CUS_8377,60821,fortaleza,CE,5,1374
CUS_8378,30441,belo horizonte,MG,10,453
CUS_8379,13280,vinhedo,SP,25,4076
CUS_8380,40720,salvador,BA,4,3247
CUS_8381,5329,sao paulo,SP,25,3597
CUS_8382,91760,porto alegre,RS,22,2964
CUS_8383,9560,sao caetano do sul,SP,25,3433
CUS_8384,12090,taubate,SP,25,3825
CUS_8385,8465,sao paulo,SP,25,3597
CUS_8386,80035,curitiba,PR,17,1143
CUS_8387,9351,maua,SP,25,2282
CUS_8388,5267,sao paulo,SP,25,3597
CUS_8389,23970,parati,RJ,18,2700
CUS_8390,90020,porto alegre,RS,22,2964
CUS_8391,15813,catanduva,SP,25,884
CUS_8392,24120,niteroi,RJ,18,2461
CUS_8393,9170,santo andre,SP,25,3375
CUS_8394,28990,saquarema,RJ,18,3649
CUS_8395,3446,sao paulo,SP,25,3597
CUS_8396,18021,sorocaba,SP,25,3758
CUS_8397,38412,uberlandia,MG,10,3950
CUS_8398,35400,ouro preto,MG,10,2608
CUS_8399,28800,rio bonito,RJ,18,3143
CUS_8400,76997,cerejeiras,RO,20,916
CUS_8401,70686,brasilia,DF,6,558
CUS_8402,35700,sete lagoas,MG,10,3719
CUS_8403,88010,florianopolis,SC,23,1358
CUS_8404,22710,rio de janeiro,RJ,18,3155
CUS_8405,14810,araraquara,SP,25,265
CUS_8406,13313,itu,SP,25,1855
CUS_8407,20551,rio de janeiro,RJ,18,3155
CUS_8408,9751,sao bernardo do campo,SP,25,3428
CUS_8409,30190,belo horizonte,MG,10,453
CUS_8410,30411,belo horizonte,MG,10,453
CUS_8411,17490,piratininga,SP,25,2889
CUS_8412,88780,imbituba,SC,23,1653
CUS_8413,9541,sao caetano do sul,SP,25,3433
CUS_8414,22220,rio de janeiro,RJ,18,3155
CUS_8415,11706,praia grande,SP,25,3003
CUS_8416,75800,jatai,GO,8,1948
CUS_8417,5323,sao paulo,SP,25,3597
CUS_8418,58068,joao pessoa,PB,14,1983
CUS_8419,23047,rio de janeiro,RJ,18,3155
CUS_8420,6126,osasco,SP,25,2594
CUS_8421,87230,jussara,PR,17,2025
CUS_8422,4559,sao paulo,SP,25,3597
CUS_8423,64100,barras,PI,16,416
CUS_8424,17880,irapuru,SP,25,1721
CUS_8425,35519,nova serrana,MG,10,2536
CUS_8426,13150,cosmopolis,SP,25,1087
CUS_8427,85896,diamante d'oeste,PR,17,1173
CUS_8428,30411,belo horizonte,MG,10,453
CUS_8429,85814,cascavel,PR,17,867
CUS_8430,14077,ribeirao preto,SP,25,3132
CUS_8431,14055,ribeirao preto,SP,25,3132
CUS_8432,12233,sao jose dos campos,SP,25,3554
CUS_8433,88063,florianopolis,SC,23,1358
CUS_8434,79610,tres lagoas,MS,11,3903
CUS_8435,5583,sao paulo,SP,25,3597
CUS_8436,91760,porto alegre,RS,22,2964
CUS_8437,17512,marilia,SP,25,2240
CUS_8438,29164,serra,ES,7,3690
CUS_8439,21021,rio de janeiro,RJ,18,3155
CUS_8440,28495,aperibe,RJ,18,213
CUS_8441,17010,bauru,SP,25,438
CUS_8442,2374,sao paulo,SP,25,3597
CUS_8443,27963,macae,RJ,18,2139
CUS_8444,18655,aparecida de sao manuel,SP,25,210
CUS_8445,91130,porto alegre,RS,22,2964
CUS_8446,79117,campo grande,MS,11,725
CUS_8447,69027,manaus,AM,2,2185
CUS_8448,30250,belo horizonte,MG,10,453
CUS_8449,86380,andira,PR,17,170
CUS_8450,17580,pompeia,SP,25,2933
CUS_8451,88132,palhoca,SC,23,2635
CUS_8452,45530,itacare,BA,4,1747
CUS_8453,4510,sao paulo,SP,25,3597
CUS_8454,17490,piratininga,SP,25,2889
CUS_8455,13475,americana,SP,25,151
CUS_8456,2122,sao paulo,SP,25,3597
CUS_8457,11446,guaruja,SP,25,1527
CUS_8458,13940,aguas de lindoia,SP,25,50
CUS_8459,7500,santa isabel,SP,25,3295
CUS_8460,31110,belo horizonte,MG,10,453
CUS_8461,44380,cruz das almas,BA,4,1122
CUS_8462,5043,sao paulo,SP,25,3597
CUS_8463,13092,campinas,SP,25,707
CUS_8464,39440,janauba,MG,10,1917
CUS_8465,80250,curitiba,PR,17,1143
CUS_8466,71916,brasilia,DF,6,558
CUS_8467,76981,vilhena,RO,20,4075
CUS_8468,78255,jauru,MT,12,1955
CUS_8469,20715,rio de janeiro,RJ,18,3155
CUS_8470,54783,camaragibe,PE,15,681
CUS_8471,13075,campinas,SP,25,707
CUS_8472,5540,sao paulo,SP,25,3597
CUS_8473,22050,rio de janeiro,RJ,18,3155
CUS_8474,24430,sao goncalo,RJ,18,3471
CUS_8475,35680,itauna,MG,10,1847
CUS_8476,9406,ribeirao pires,SP,25,3131
CUS_8477,6329,carapicuiba,SP,25,820
CUS_8478,15040,sao jose do rio preto,SP,25,3549
CUS_8479,21031,rio de janeiro,RJ,18,3155
CUS_8480,75905,rio verde,GO,8,3186
CUS_8481,13181,sumare,SP,25,3765
CUS_8482,20220,rio de janeiro,RJ,18,3155
CUS_8483,96200,rio grande,RS,22,3167
CUS_8484,15045,sao jose do rio preto,SP,25,3549
CUS_8485,58039,joao pessoa,PB,14,1983
CUS_8486,85025,guarapuava,PR,17,1515
CUS_8487,27260,volta redonda,RJ,18,4097
CUS_8488,22270,rio de janeiro,RJ,18,3155
CUS_8489,5186,sao paulo,SP,25,3597
CUS_8490,38182,araxa,MG,10,278
CUS_8491,6045,osasco,SP,25,2594
CUS_8492,29260,domingos martins,ES,7,1214
CUS_8493,4337,sao paulo,SP,25,3597
CUS_8494,86945,sao pedro do ivai,PR,17,3607
CUS_8495,32015,contagem,MG,10,1041
CUS_8496,18160,salto de pirapora,SP,25,3240
CUS_8497,88310,itajai,SC,23,1768
CUS_8498,7251,guarulhos,SP,25,1529
CUS_8499,8225,sao paulo,SP,25,3597
CUS_8500,31150,belo horizonte,MG,10,453
CUS_8501,30431,belo horizonte,MG,10,453
CUS_8502,13973,itapira,SP,25,1813
CUS_8503,70256,brasilia,DF,6,558
CUS_8504,8295,sao paulo,SP,25,3597
CUS_8505,70675,brasilia,DF,6,558
CUS_8506,1048,sao paulo,SP,25,3597
CUS_8507,1257,sao paulo,SP,25,3597
CUS_8508,68743,castanhal,PA,13,873
CUS_8509,1315,sao paulo,SP,25,3597
CUS_8510,9271,santo andre,SP,25,3375
CUS_8511,14400,franca,SP,25,1382
CUS_8512,35903,itabira,MG,10,1741
CUS_8513,82320,curitiba,PR,17,1143
CUS_8514,13181,sumare,SP,25,3765
CUS_8515,9910,diadema,SP,25,1172
CUS_8516,85501,pato branco,PR,17,2729
CUS_8517,24210,niteroi,RJ,18,2461
CUS_8518,17022,bauru,SP,25,438
CUS_8519,85905,toledo,PR,17,3874
CUS_8520,87043,maringa,PR,17,2242
CUS_8521,23040,rio de janeiro,RJ,18,3155
CUS_8522,22081,rio de janeiro,RJ,18,3155
CUS_8523,3376,sao paulo,SP,25,3597
CUS_8524,1545,sao paulo,SP,25,3597
CUS_8525,79332,corumba,MS,11,1080
CUS_8526,26261,nova iguacu,RJ,18,2506
CUS_8527,76980,vilhena,RO,20,4075
CUS_8528,35680,itauna,MG,10,1847
CUS_8529,42721,lauro de freitas,BA,4,2078
CUS_8530,55580,sirinhaem,PE,15,3743
CUS_8531,4827,sao paulo,SP,25,3597
CUS_8532,37466,itamonte,MG,10,1783
CUS_8533,39527,mato verde,MG,10,2274
CUS_8534,24240,niteroi,RJ,18,2461
CUS_8535,79556,paraiso das aguas,MS,11,2678
CUS_8536,5433,sao paulo,SP,25,3597
CUS_8537,14090,ribeirao preto,SP,25,3132
CUS_8538,39390,bocaiuva,MG,10,495
CUS_8539,94859,alvorada,RS,22,138
CUS_8540,76926,mirante da serra,RO,20,2328
CUS_8541,36150,rio novo,MG,10,3175
CUS_8542,13409,piracicaba,SP,25,2867
CUS_8543,4057,sao paulo,SP,25,3597
CUS_8544,56000,salgueiro,PE,15,3231
CUS_8545,32223,contagem,MG,10,1041
CUS_8546,22251,rio de janeiro,RJ,18,3155
CUS_8547,70872,brasilia,DF,6,558
CUS_8548,7230,guarulhos,SP,25,1529
CUS_8549,11045,santos,SP,25,3415
CUS_8550,22260,rio de janeiro,RJ,18,3155
CUS_8551,6020,osasco,SP,25,2594
CUS_8552,70384,brasilia,DF,6,558
CUS_8553,6550,pirapora do bom jesus,SP,25,2884
CUS_8554,7120,guarulhos,SP,25,1529
CUS_8555,85810,cascavel,PR,17,867
CUS_8556,86601,rolandia,PR,17,3197
CUS_8557,38780,vazante,MG,10,4030
CUS_8558,11533,cubatao,SP,25,1131
CUS_8559,3378,sao paulo,SP,25,3597
CUS_8560,36883,muriae,MG,10,2426
CUS_8561,20756,rio de janeiro,RJ,18,3155
CUS_8562,29370,conceicao do castelo,ES,7,1011
CUS_8563,11680,ubatuba,SP,25,3948
CUS_8564,8210,sao paulo,SP,25,3597
CUS_8565,4211,sao paulo,SP,25,3597
CUS_8566,13613,leme,SP,25,2087
CUS_8567,15040,sao jose do rio preto,SP,25,3549
CUS_8568,17890,junqueiropolis,SP,25,2013
CUS_8569,36970,manhumirim,MG,10,2195
CUS_8570,24220,niteroi,RJ,18,2461
CUS_8571,9260,santo andre,SP,25,3375
CUS_8572,64700,simplicio mendes,PI,16,3738
CUS_8573,88353,brusque,SC,23,583
CUS_8574,13272,valinhos,SP,25,4002
CUS_8575,9751,sao bernardo do campo,SP,25,3428
CUS_8576,22790,rio de janeiro,RJ,18,3155
CUS_8577,8790,mogi das cruzes,SP,25,2341
CUS_8578,37310,bom jardim de minas,MG,10,506
CUS_8579,28950,armacao dos buzios,RJ,18,299
CUS_8580,72855,luziania,GO,8,2136
CUS_8581,4444,sao paulo,SP,25,3597
CUS_8582,29056,vitoria,ES,7,4087
CUS_8583,78085,cuiaba,MT,12,1133
CUS_8584,38400,uberlandia,MG,10,3950
CUS_8585,12120,tremembe,SP,25,3893
CUS_8586,92310,canoas,RS,22,772
CUS_8587,65110,sao jose de ribamar,MA,9,3530
CUS_8588,90620,porto alegre,RS,22,2964
CUS_8589,6631,jandira,SP,25,1921
CUS_8590,95096,caxias do sul,RS,22,900
CUS_8591,13345,indaiatuba,SP,25,1663
CUS_8592,29960,conceicao da barra,ES,7,1002
CUS_8593,60531,fortaleza,CE,5,1374
CUS_8594,21321,rio de janeiro,RJ,18,3155
CUS_8595,74470,goiania,GO,8,1445
CUS_8596,17930,tupi paulista,SP,25,3932
CUS_8597,12229,sao jose dos campos,SP,25,3554
CUS_8598,18110,votorantim,SP,25,4098
CUS_8599,27580,itatiaia,RJ,18,1837
CUS_8600,22783,rio de janeiro,RJ,18,3155
CUS_8601,99700,erechim,RS,22,1268
CUS_8602,30431,belo horizonte,MG,10,453
CUS_8603,11900,registro,SP,25,3095
CUS_8604,24936,marica,RJ,18,2234
CUS_8605,91210,porto alegre,RS,22,2964
CUS_8606,11080,santos,SP,25,3415
CUS_8607,1227,sao paulo,SP,25,3597
CUS_8608,13561,sao carlos,SP,25,3434
CUS_8609,28990,saquarema,RJ,18,3649
CUS_8610,28015,campos dos goytacazes,RJ,18,740
CUS_8611,6421,barueri,SP,25,430
CUS_8612,32671,betim,MG,10,470
CUS_8613,57275,sao sebastiao,AL,1,3617
CUS_8614,13058,campinas,SP,25,707
CUS_8615,39550,taiobeiras,MG,10,3788
CUS_8616,95082,caxias do sul,RS,22,900
CUS_8617,87024,maringa,PR,17,2242
CUS_8618,93821,sapiranga,RS,22,3644
CUS_8619,14110,bonfim paulista,SP,25,528
CUS_8620,95330,veranopolis,RS,22,4039
CUS_8621,23052,rio de janeiro,RJ,18,3155
CUS_8622,80030,curitiba,PR,17,1143
CUS_8623,93510,novo hamburgo,RS,22,2552
CUS_8624,21330,rio de janeiro,RJ,18,3155
CUS_8625,65968,campestre do maranhao,MA,9,698
CUS_8626,96230,santa vitoria do palmar,RS,22,3345
CUS_8627,85660,dois vizinhos,PR,17,1201
CUS_8628,28893,rio das ostras,RJ,18,3152
CUS_8629,97700,santiago,RS,22,3369
CUS_8630,81050,curitiba,PR,17,1143
CUS_8631,36730,pirapetinga,MG,10,2881
CUS_8632,71060,brasilia,DF,6,558
CUS_8633,72130,brasilia,DF,6,558
CUS_8634,87970,nova londrina,PR,17,2513
CUS_8635,22020,rio de janeiro,RJ,18,3155
CUS_8636,24440,sao goncalo,RJ,18,3471
CUS_8637,83512,almirante tamandare,PR,17,95
CUS_8638,22776,rio de janeiro,RJ,18,3155
CUS_8639,41920,salvador,BA,4,3247
CUS_8640,13056,campinas,SP,25,707
CUS_8641,90840,porto alegre,RS,22,2964
CUS_8642,78068,cuiaba,MT,12,1133
CUS_8643,28625,nova friburgo,RJ,18,2501
CUS_8644,79116,campo grande,MS,11,725
CUS_8645,37706,pocos de caldas,MG,10,2925
CUS_8646,25730,petropolis,RJ,18,2815
CUS_8647,89157,witmarsum,SC,23,4105
CUS_8648,6435,barueri,SP,25,430
CUS_8649,2542,sao paulo,SP,25,3597
CUS_8650,5628,sao paulo,SP,25,3597
CUS_8651,29102,vila velha,ES,7,4074
CUS_8652,4961,sao paulo,SP,25,3597
CUS_8653,18125,aluminio,SP,25,132
CUS_8654,5007,sao paulo,SP,25,3597
CUS_8655,2617,sao paulo,SP,25,3597
CUS_8656,20751,rio de janeiro,RJ,18,3155
CUS_8657,90620,porto alegre,RS,22,2964
CUS_8658,11701,praia grande,SP,25,3003
CUS_8659,29140,cariacica,ES,7,829
CUS_8660,88352,brusque,SC,23,583
CUS_8661,62600,itapage,CE,5,1793
CUS_8662,43700,simoes filho,BA,4,3735
CUS_8663,5302,sao paulo,SP,25,3597
CUS_8664,5010,sao paulo,SP,25,3597
CUS_8665,32240,contagem,MG,10,1041
CUS_8666,80520,curitiba,PR,17,1143
CUS_8667,18270,tatui,SP,25,3823
CUS_8668,31580,belo horizonte,MG,10,453
CUS_8669,55750,surubim,PE,15,3768
CUS_8670,86010,londrina,PR,17,2112
CUS_8671,2758,sao paulo,SP,25,3597
CUS_8672,36760,laranjal,MG,10,2073
CUS_8673,5074,sao paulo,SP,25,3597
CUS_8674,3211,sao paulo,SP,25,3597
CUS_8675,71937,brasilia,DF,6,558
CUS_8676,60542,fortaleza,CE,5,1374
CUS_8677,87600,nova esperanca,PR,17,2494
CUS_8678,13670,santa rita do passa quatro,SP,25,3332
CUS_8679,95200,vacaria,RS,22,3994
CUS_8680,63645,deputado irapuan pinheiro,CE,5,1164
CUS_8681,13820,jaguariuna,SP,25,1908
CUS_8682,72120,brasilia,DF,6,558
CUS_8683,23030,rio de janeiro,RJ,18,3155
CUS_8684,7124,guarulhos,SP,25,1529
CUS_8685,20260,rio de janeiro,RJ,18,3155
CUS_8686,4444,sao paulo,SP,25,3597
CUS_8687,49790,aquidaba,SE,24,224
CUS_8688,95096,caxias do sul,RS,22,900
CUS_8689,4617,sao paulo,SP,25,3597
CUS_8690,39330,brasilia de minas,MG,10,559
CUS_8691,5889,sao paulo,SP,25,3597
CUS_8692,3585,sao paulo,SP,25,3597
CUS_8693,8761,mogi das cruzes,SP,25,2341
CUS_8694,28540,cordeiro,RJ,18,1048
CUS_8695,35650,pitangui,MG,10,2902
CUS_8696,13179,sumare,SP,25,3765
CUS_8697,96740,arroio dos ratos,RS,22,310
CUS_8698,26022,nova iguacu,RJ,18,2506
CUS_8699,83420,quatro barras,PR,17,3047
CUS_8700,4362,sao paulo,SP,25,3597
CUS_8701,88339,balneario camboriu,SC,23,361
CUS_8702,74223,goiania,GO,8,1445
CUS_8703,88025,florianopolis,SC,23,1358
CUS_8704,13032,campinas,SP,25,707
CUS_8705,30622,belo horizonte,MG,10,453
CUS_8706,13451,santa barbara d'oeste,SP,25,3261
CUS_8707,60310,fortaleza,CE,5,1374
CUS_8708,30320,belo horizonte,MG,10,453
CUS_8709,26584,mesquita,RJ,18,2300
CUS_8710,17606,tupa,SP,25,3924
CUS_8711,93540,novo hamburgo,RS,22,2552
CUS_8712,31330,belo horizonte,MG,10,453
CUS_8713,4685,sao paulo,SP,25,3597
CUS_8714,36301,sao joao del rei,MG,10,3496
CUS_8715,5008,sao paulo,SP,25,3597
CUS_8716,21635,rio de janeiro,RJ,18,3155
CUS_8717,4209,sao paulo,SP,25,3597
CUS_8718,93265,esteio,RS,22,1291
CUS_8719,72755,brasilia,DF,6,558
CUS_8720,8225,sao paulo,SP,25,3597
CUS_8721,5050,sao paulo,SP,25,3597
CUS_8722,13660,porto ferreira,SP,25,2974
CUS_8723,2323,sao paulo,SP,25,3597
CUS_8724,4161,sao paulo,SP,25,3597
CUS_8725,21011,rio de janeiro,RJ,18,3155
CUS_8726,22770,rio de janeiro,RJ,18,3155
CUS_8727,39800,teofilo otoni,MG,10,3839
CUS_8728,24358,niteroi,RJ,18,2461
CUS_8729,3114,sao paulo,SP,25,3597
CUS_8730,8240,sao paulo,SP,25,3597
CUS_8731,65020,sao luis,MA,9,3566
CUS_8732,29701,colatina,ES,7,980
CUS_8733,13830,santo antonio de posse,SP,25,3386
CUS_8734,78265,reserva do cabacal,MT,12,3103
CUS_8735,31680,belo horizonte,MG,10,453
CUS_8736,24736,sao goncalo,RJ,18,3471
CUS_8737,21864,rio de janeiro,RJ,18,3155
CUS_8738,22793,rio de janeiro,RJ,18,3155
CUS_8739,39801,teofilo otoni,MG,10,3839
CUS_8740,29100,vila velha,ES,7,4074
CUS_8741,26012,nova iguacu,RJ,18,2506
CUS_8742,4862,sao paulo,SP,25,3597
CUS_8743,28022,campos dos goytacazes,RJ,18,740
CUS_8744,9560,sao caetano do sul,SP,25,3433
CUS_8745,14070,ribeirao preto,SP,25,3132
CUS_8746,71693,brasilia,DF,6,558
CUS_8747,11900,registro,SP,25,3095
CUS_8748,88063,florianopolis,SC,23,1358
CUS_8749,40231,salvador,BA,4,3247
CUS_8750,2422,sao paulo,SP,25,3597
CUS_8751,64010,teresina,PI,16,3843
CUS_8752,80240,curitiba,PR,17,1143
CUS_8753,6720,cotia,SP,25,1092
CUS_8754,30130,belo horizonte,MG,10,453
CUS_8755,3517,sao paulo,SP,25,3597
CUS_8756,27350,barra mansa,RJ,18,413
CUS_8757,65630,timon,MA,9,3864
CUS_8758,3870,sao paulo,SP,25,3597
CUS_8759,9771,sao bernardo do campo,SP,25,3428
CUS_8760,65465,cantanhede,MA,9,776
CUS_8761,18134,sao roque,SP,25,3614
CUS_8762,7941,francisco morato,SP,25,1387
CUS_8763,61760,eusebio,CE,5,1308
CUS_8764,28613,nova friburgo,RJ,18,2501
CUS_8765,60411,fortaleza,CE,5,1374
CUS_8766,2960,sao paulo,SP,25,3597
CUS_8767,31330,belo horizonte,MG,10,453
CUS_8768,28610,nova friburgo,RJ,18,2501
CUS_8769,5706,sao paulo,SP,25,3597
CUS_8770,86081,londrina,PR,17,2112
CUS_8771,39980,cachoeira de pajeu,MG,10,624
CUS_8772,89204,joinville,SC,23,1989
CUS_8773,51020,recife,PE,15,3086
CUS_8774,2518,sao paulo,SP,25,3597
CUS_8775,79902,ponta pora,MS,11,2937
CUS_8776,80060,curitiba,PR,17,1143
CUS_8777,24358,niteroi,RJ,18,2461
CUS_8778,11750,peruibe,SP,25,2810
CUS_8779,13329,salto,SP,25,3238
CUS_8780,40150,salvador,BA,4,3247
CUS_8781,2074,sao paulo,SP,25,3597
CUS_8782,96640,rio pardo,RS,22,3178
CUS_8783,6365,carapicuiba,SP,25,820
CUS_8784,3574,sao paulo,SP,25,3597
CUS_8785,28911,cabo frio,RJ,18,609
CUS_8786,91796,porto alegre,RS,22,2964
CUS_8787,13045,campinas,SP,25,707
CUS_8788,39680,capelinha,MG,10,791
CUS_8789,83508,almirante tamandare,PR,17,95
CUS_8790,41810,salvador,BA,4,3247
CUS_8791,60824,fortaleza,CE,5,1374
CUS_8792,86010,londrina,PR,17,2112
CUS_8793,59091,natal,RN,19,2442
CUS_8794,9920,diadema,SP,25,1172
CUS_8795,13218,jundiai,SP,25,2010
CUS_8796,8735,mogi das cruzes,SP,25,2341
CUS_8797,15040,sao jose do rio preto,SP,25,3549
CUS_8798,29150,cariacica,ES,7,829
CUS_8799,82310,curitiba,PR,17,1143
CUS_8800,8223,sao paulo,SP,25,3597
CUS_8801,6730,vargem grande paulista,SP,25,4015
CUS_8802,6236,osasco,SP,25,2594
CUS_8803,4463,sao paulo,SP,25,3597
CUS_8804,1520,sao paulo,SP,25,3597
CUS_8805,62850,cascavel,CE,5,867
CUS_8806,11740,itanhaem,SP,25,1784
CUS_8807,17400,garca,SP,25,1412
CUS_8808,5103,sao paulo,SP,25,3597
CUS_8809,34580,sabara,MG,10,3220
CUS_8810,72755,brasilia,DF,6,558
CUS_8811,47600,bom jesus da lapa,BA,4,508
CUS_8812,12919,braganca paulista,SP,25,552
CUS_8813,7942,francisco morato,SP,25,1387
CUS_8814,4273,sao paulo,SP,25,3597
CUS_8815,40220,salvador,BA,4,3247
CUS_8816,4193,sao paulo,SP,25,3597
CUS_8817,25071,duque de caxias,RJ,18,1235
CUS_8818,17700,osvaldo cruz,SP,25,2597
CUS_8819,3917,sao paulo,SP,25,3597
CUS_8820,1044,sao paulo,SP,25,3597
CUS_8821,48370,esplanada,BA,4,1286
CUS_8822,11340,sao vicente,SP,25,3638
CUS_8823,58036,joao pessoa,PB,14,1983
CUS_8824,6023,osasco,SP,25,2594
CUS_8825,89255,jaragua do sul,SC,23,1936
CUS_8826,81810,curitiba,PR,17,1143
CUS_8827,82640,curitiba,PR,17,1143
CUS_8828,28300,itaperuna,RJ,18,1805
CUS_8829,26650,engenheiro paulo de frontin,RJ,18,1260
CUS_8830,78678,bom jesus do araguaia,MT,12,513
CUS_8831,9030,santo andre,SP,25,3375
CUS_8832,13345,indaiatuba,SP,25,1663
CUS_8833,14030,ribeirao preto,SP,25,3132
CUS_8834,70770,brasilia,DF,6,558
CUS_8835,36660,alem paraiba,MG,10,79
CUS_8836,22210,rio de janeiro,RJ,18,3155
CUS_8837,3640,sao paulo,SP,25,3597
CUS_8838,14093,ribeirao preto,SP,25,3132
CUS_8839,63700,crateus,CE,5,1098
CUS_8840,36530,sao geraldo,MG,10,3468
CUS_8841,11030,santos,SP,25,3415
CUS_8842,5072,sao paulo,SP,25,3597
